"day","T"
978,284.15
978.5,290.15
979,284.15
979.5,289.15
980,286.15
980.5,290.15
981,285.15
981.5,292.15
982.5,291.15
983,284.15
983.5,291.15
984.5,289.15
985,280.15
985.5,287.15
986,280.15
986.5,289.15
987,280.15
987.5,286.15
988.5,288.15
989,275.15
989.5,292.15
990,278.15
990.5,291.15
991,283.15
991.5,290.15
992,277.15
992.5,288.15
993.5,290.15
994,282.15
994.5,289.15
995,282.15
995.5,290.15
996.5,289.15
997.5,288.15
998.5,288.15
999,280.15
999.5,287.15
1000,277.15
1000.5,290.15
1001,278.15
1001.5,290.15
1002,283.15
1002.5,292.15
1003,282.15
1003.5,288.15
1004,281.15
1004.5,288.15
1005,282.15
1005.5,289.15
1006,283.15
1006.5,288.15
1007,284.15
1007.5,288.15
1008,286.15
1010.5,286.15
1011,276.15
1011.5,287.15
1012.5,285.15
1013,280.15
1013.5,285.15
1014,275.15
1014.5,284.15
1015,273.15
1015.5,284.15
1016,274.15
1016.5,283.15
1017,275.15
1017.5,283.15
1018,279.15
1018.5,284.15
1019,276.15
1019.5,283.15
1020.5,288.15
1021.5,284.15
1022,274.15
1022.5,286.15
1023,278.15
1023.5,286.15
1024,280.15
1024.5,285.15
1025,280.15
1025.5,285.15
1026.5,288.15
1027,280.15
1027.5,291.15
1028.5,286.15
1029.5,285.15
1030,274.15
1030.5,284.15
1031,274.15
1031.5,280.15
1032,276.15
1032.5,279.15
1033,278.15
1033.5,288.15
1034,280.15
1034.5,286.15
1035,277.15
1036,279.15
1036.5,285.15
1037.5,288.15
1038,277.15
1038.5,284.15
1039,282.15
1039.5,285.15
1040.5,284.15
1041,274.15
1041.5,283.15
1042,275.15
1042.5,283.15
1043,276.15
1043.5,283.15
1044.5,280.15
1045,272.15
1045.5,278.15
1046,272.15
1046.5,280.15
1047.5,280.15
1048,268.15
1048.5,275.15
1049,271.15
1051.5,278.15
1052,275.15
1052.5,281.15
1053,277.15
1053.5,288.15
1055.5,280.15
1056,270.15
1056.5,280.15
1057,274.15
1057.5,282.15
1058.5,284.15
1059.5,285.15
1060,273.15
1060.5,280.15
1061,273.15
1061.5,284.15
1062.5,280.15
1063,274.15
1063.5,280.15
1064.5,277.15
1065,271.15
1065.5,278.15
1066,277.15
1066.5,279.15
1067,275.15
1067.5,280.15
1068,276.15
1068.5,283.15
1069.5,287.15
1070.5,284.15
1071,275.15
1071.5,284.15
1072.5,280.15
1073,272.15
1073.5,282.15
1074,274.15
1074.5,280.15
1075,277.15
1075.5,280.15
1077,270.15
1077.5,275.15
1078.5,280.15
1079,270.15
1079.5,276.15
1080,274.15
1080.5,280.15
1081,274.15
1082,272.15
1082.5,280.15
1083,278.15
1083.5,281.15
1084.5,282.15
1085.5,282.15
1086,280.15
1086.5,282.15
1087.5,283.15
1088,275.15
1088.5,280.15
1089,276.15
1089.5,285.15
1090.5,283.15
1091,279.15
1091.5,282.15
1092,279.15
1092.5,283.15
1093.5,283.15
1094.5,284.15
1096.5,277.15
1097,271.15
1099,271.15
1100,274.15
1100.5,284.15
1101,278.15
1102,282.15
1102.5,284.15
1103.5,284.15
1104.5,279.15
1105,274.15
1105.5,285.15
1106,283.15
1106.5,285.15
1107,282.15
1107.5,285.15
1108.5,284.15
1109.5,283.15
1110,277.15
1110.5,283.15
1111,279.15
1111.5,284.15
1112,278.15
1112.5,284.15
1113.5,282.15
1114,276.15
1115.5,284.15
1116,277.15
1116.5,282.15
1117,278.15
1117.5,285.15
1119,272.15
1119.5,276.15
1120,271.15
1120.5,274.15
1121,271.15
1121.5,277.15
1122.5,277.15
1123,270.15
1124,272.15
1124.5,275.15
1125,271.15
1125.5,274.15
1126,272.15
1126.5,275.15
1127,272.15
1127.5,276.15
1128.5,276.15
1129,273.15
1129.5,275.15
1130,274.15
1130.5,276.15
1131,275.15
1131.5,276.15
1132,275.15
1132.5,277.15
1133,275.15
1133.5,277.15
1134,276.15
1134.5,282.15
1135.5,284.15
1137.5,279.15
1138,276.15
1140,270.15
1140.5,280.15
1141,274.15
1141.5,276.15
1142,272.15
1142.5,276.15
1143,274.15
1143.5,276.15
1144,275.15
1144.5,276.15
1145.5,278.15
1146,273.15
1146.5,278.15
1147,277.15
1147.5,281.15
1148,275.15
1148.5,284.15
1149,280.15
1149.5,286.15
1150,276.15
1151,281.15
1151.5,286.15
1152.5,284.15
1153,275.15
1153.5,285.15
1154.5,281.15
1155,275.15
1155.5,284.15
1156.5,284.15
1157,270.15
1157.5,283.15
1158,271.15
