"day","T","...3"
5748,300.3500008,NA
5748.5,296.8500008,NA
5749,300.65,NA
5749.5,295.15,NA
5750,303.3500008,NA
5750.5,294.7500004,NA
5751,303.0499996,NA
5751.5,297.15,NA
5752,304.0499996,NA
5753,302.65,NA
5755.5,296.15,NA
5756,303.3500008,NA
5757.5,295.9499992,NA
5758,302.9499992,NA
5759,303.15,NA
5759.5,294.9499992,NA
5761,304.4499992,NA
5761.5,297.15,NA
5762,304.3500008,NA
5762.5,297.4499992,NA
5763,304.9499992,NA
5763.5,297.65,NA
5764,304.4499992,NA
5765,303.9499992,NA
5766,303.15,NA
5766.5,294.65,NA
5767,304.9499992,NA
5768,304.9499992,NA
5769,305.4499992,NA
5770,305.15,NA
5770.5,294.9499992,NA
5771,305.0499996,NA
5772,303.15,NA
5773,303.4499992,NA
5774,304.9499992,NA
5775,305.2499985,NA
5776,305.65,NA
5776.5,297.15,NA
5777,304.9499992,NA
5778,305.65,NA
5779.5,296.7500004,NA
5780.5,298.15,NA
5782.5,296.7500004,NA
5783,302.3500008,NA
5783.5,297.9499992,NA
5784,305.65,NA
5785,305.15,NA
5785.5,297.65,NA
5786,305.9499992,NA
5787,303.9499992,NA
5787.5,295.9499992,NA
5788.5,297.65,NA
5791.5,294.9499992,NA
5792.5,297.15,NA
5794.5,297.3500008,NA
5796.5,297.15,NA
5797.5,298.15,NA
5798.5,297.7500004,NA
5799.5,297.65,NA
5800.5,298.3500008,NA
5801.5,296.65,NA
5802,304.8500008,NA
5802.5,297.65,NA
5804,305.8500008,NA
5805,302.4499992,NA
5805.5,296.15,NA
5806,304.9499992,NA
5807,304.5499996,NA
5808,305.0499996,NA
5808.5,295.15,NA
5809.5,297.15,NA
5810,306.65,NA
5810.5,296.7500004,NA
5811,307.3500008,NA
5811.5,297.15,NA
5814,304.0499996,NA
5816,306.0500015,NA
5817.5,295.65,NA
5818,304.15,NA
5819,302.9499992,NA
5819.5,297.15,NA
5820,305.15,NA
5820.5,296.65,NA
5822,305.15,NA
5823,304.65,NA
5824.5,296.5499996,NA
5825.5,297.15,NA
5826.5,297.15,NA
5828,305.5500015,NA
5828.5,297.15,NA
5829,307.15,NA
5833.5,297.0499996,NA
5834.5,297.0499996,NA
5836.5,295.7500004,NA
5838.5,296.15,NA
5839.5,296.15,NA
5840.5,296.3500008,NA
5841.5,296.5499996,NA
5843,306.8500008,NA
5844,305.9499992,NA
5845,304.65,NA
5845.5,292.3500008,NA
5846,307.15,NA
5847,306.3500008,NA
5848,305.4499992,NA
5849,305.9499992,NA
5850.5,295.8500008,NA
5852,305.7499985,NA
5852.5,296.15,NA
5854.5,295.65,NA
5856.5,296.0499996,NA
5857.5,297.9499992,NA
5859,306.15,NA
5860,304.8500008,NA
5861,306.2499985,NA
5861.5,298.9499992,NA
5862,308.8500008,NA
5862.5,299.15,NA
5863.5,297.7500004,NA
5865,305.5500015,NA
5865.5,297.15,NA
5866,306.65,NA
5867,307.15,NA
5867.5,298.0499996,NA
5868,306.3500008,NA
5870,307.15,NA
5870.5,295.4499992,NA
5871,306.5500015,NA
5871.5,296.0499996,NA
5872,307.3500008,NA
5872.5,297.15,NA
5874,304.15,NA
5874.5,294.4499992,NA
5875,305.3500008,NA
5876,306.3500008,NA
5877,307.65,NA
5877.5,295.9499992,NA
5878,304.8500008,NA
5879,307.15,NA
5879.5,298.15,NA
5880,307.4499992,NA
5881.5,298.65,NA
5882,306.3500008,NA
5882.5,299.0499996,NA
5884.5,298.3500008,NA
5885,305.2499985,NA
5885.5,297.5499996,NA
5886,303.65,NA
5888.5,298.9499992,NA
5889.5,298.4499992,NA
5890.5,296.7500004,NA
5893.5,297.15,NA
5894.5,298.9499992,NA
5895.5,298.5499996,NA
5897,306.3500008,NA
5897.5,297.65,NA
5899.5,299.9499992,NA
5904.5,295.8500008,NA
5908.5,299.4499992,NA
5913,303.3500008,NA
5913.5,298.7500004,NA
5914,306.15,NA
5914.5,299.9499992,NA
5916,306.7499985,NA
5916.5,299.8500008,NA
5918.5,294.15,NA
5919.5,298.9499992,NA
5920.5,299.9499992,NA
5921,307.4499992,NA
5921.5,299.9499992,NA
5922.5,299.3500008,NA
5923.5,299.5499996,NA
5927.5,298.4499992,NA
5932.5,298.9499992,NA
5933.5,298.15,NA
5934.5,296.3500008,NA
5937,306.9499992,NA
5937.5,298.5499996,NA
5938.5,299.65,NA
5940.5,297.7500004,NA
5942.5,295.8500008,NA
5944.5,298.8500008,NA
5948,306.7499985,NA
5950.5,297.9499992,NA
5951,303.65,NA
5951.5,298.15,NA
5952,306.65,NA
5953,306.7499985,NA
5954.5,296.7500004,NA
5956,306.3500008,NA
5958,305.15,NA
5958.5,296.7500004,NA
5959.5,297.0499996,NA
5961,305.15,NA
5961.5,298.0499996,NA
5962,304.7500004,NA
5962.5,298.9499992,NA
5963,306.15,NA
5963.5,296.9499992,NA
5964.5,296.0499996,NA
5966.5,299.15,NA
5968,307.15,NA
5969.5,297.15,NA
5971,305.4499992,NA
5973,306.15,NA
5974,303.15,NA
5974.5,296.65,NA
5975,306.2499985,NA
5975.5,296.0499996,NA
5976,303.9499992,NA
5978,305.5500015,NA
5979,306.15,NA
5979.5,298.15,NA
5980,306.3500008,NA
5981,306.65,NA
5981.5,296.0499996,NA
5982,306.3500008,NA
5983,302.15,NA
5983.5,298.15,NA
5985,306.4499992,NA
5985.5,295.65,NA
5986,305.3500008,NA
5987,305.65,NA
5988,306.2499985,NA
5989,305.9499992,NA
5990,301.8500008,NA
5991,305.15,NA
5992,304.3500008,NA
5992.5,297.15,NA
5995,304.15,NA
5995.5,296.65,NA
5996.5,295.65,NA
5997,305.15,NA
5998,305.7499985,NA
5999.5,295.0499996,NA
6000,299.4499992,NA
6001,302.15,NA
6001.5,297.9499992,NA
6005,305.65,NA
6005.5,295.7500004,NA
6006.5,298.15,NA
6007,304.7500004,NA
6007.5,297.7500004,NA
6008.5,296.9499992,NA
6009.5,296.9499992,NA
6011,304.3500008,NA
6013,304.15,NA
6013.5,298.15,NA
6014,302.3500008,NA
6015,304.2500004,NA
6015.5,298.15,NA
6016,300.4499992,NA
6017.5,297.8500008,NA
6018,304.65,NA
6018.5,297.15,NA
6019.5,296.7500004,NA
6020,302.4499992,NA
6020.5,297.15,NA
6022.5,297.0499996,NA
6023.5,295.7500004,NA
6024.5,296.65,NA
6025.5,297.15,NA
6026,302.3500008,NA
6029.5,296.15,NA
6030.5,296.8500008,NA
6031,302.3500008,NA
6031.5,297.0499996,NA
6032.5,296.15,NA
6034,302.8500008,NA
6035,303.2500004,NA
6035.5,295.7500004,NA
6036.5,297.15,NA
6038,302.65,NA
6038.5,297.15,NA
6040,301.3500008,NA
6040.5,296.4499992,NA
6041.5,297.15,NA
6043,304.15,NA
6044,301.3500008,NA
6044.5,294.7500004,NA
6045,302.3500008,NA
6046.5,296.9499992,NA
6048.5,296.65,NA
6053,300.65,NA
6055.5,295.9499992,NA
6056,300.4499992,NA
6058,301.15,NA
6059,300.4499992,NA
6059.5,295.15,NA
6061,300.15,NA
6061.5,296.9499992,NA
6062.5,296.65,NA
6063,301.65,NA
6063.5,295.9499992,NA
6064,301.2500004,NA
6066,301.65,NA
6067,300.5499996,NA
6068.5,294.9499992,NA
6069,301.3500008,NA
6071.5,296.0499996,NA
6072.5,295.9499992,NA
6073.5,294.65,NA
6077.5,295.4499992,NA
6080.5,296.9499992,NA
6081,300.65,NA
6082.5,296.7500004,NA
6084,299.15,NA
6084.5,297.15,NA
6085.5,296.8500008,NA
6086.5,297.15,NA
6088,302.15,NA
6088.5,296.15,NA
6089.5,296.3500008,NA
6091,301.5499996,NA
6091.5,297.15,NA
6092.5,296.15,NA
6093.5,296.7500004,NA
6094.5,296.65,NA
6095.5,297.15,NA
6096.5,297.0499996,NA
6097,302.8500008,NA
6097.5,297.0499996,NA
6099,303.3500008,NA
6100.5,297.0499996,NA
6101.5,297.15,NA
6102,302.0499996,NA
6102.5,297.8500008,NA
6103.5,297.8500008,NA
6106,300.9499992,NA
6107,301.3500008,NA
6107.5,297.8500008,NA
6109.5,296.65,NA
6112.5,295.4499992,NA
6114,303.15,NA
6115,303.5499996,NA
6115.5,296.8500008,NA
6116.5,297.8500008,NA
6117.5,297.7500004,NA
6118.5,297.65,NA
6121,303.3500008,NA
6122.5,293.65,NA
6125,304.65,NA
6126,304.3500008,NA
6127,299.4499992,NA
6127.5,296.15,NA
6128.5,296.65,NA
6129,304.9499992,NA
6129.5,295.0499996,NA
6130,304.5499996,NA
6131,304.65,NA
6132.5,298.0499996,NA
6133,304.7500004,NA
6134,302.9499992,NA
6134.5,297.5499996,NA
6135,303.65,NA
6137.5,295.15,NA
6138.5,294.2500004,NA
6140.5,296.8500008,NA
6141.5,297.2500004,NA
6142.5,297.5499996,NA
6143,305.5500015,NA
6143.5,298.15,NA
6144.5,297.15,NA
6145.5,297.7500004,NA
6146.5,297.7500004,NA
6147.5,296.65,NA
6149.5,294.65,NA
6150.5,296.8500008,NA
6151.5,297.15,NA
6152.5,296.15,NA
6154,304.65,NA
6159,304.4499992,NA
6161,305.4499992,NA
6164,305.9499992,NA
6165,305.4499992,NA
6167.5,296.9499992,NA
6168,305.65,NA
6169,305.4499992,NA
6169.5,297.65,NA
6170,308.15,NA
6170.5,296.7500004,NA
6171.5,296.4499992,NA
6173.5,297.5499996,NA
6175,301.15,NA
6175.5,297.15,NA
6178.5,297.7500004,NA
6179.5,297.65,NA
6180.5,297.15,NA
6181,305.8500008,NA
6185,306.65,NA
6185.5,296.2500004,NA
6187.5,298.15,NA
6188,305.7499985,NA
6188.5,297.15,NA
6189,307.15,NA
6189.5,297.15,NA
6190.5,296.15,NA
6191,307.65,NA
6192.5,293.8500008,NA
6193.5,291.4499992,NA
6195,305.8500008,NA
6209.5,296.15,NA
6210.5,297.15,NA
6213.5,296.0499996,NA
6224.5,298.15,NA
6225.5,297.65,NA
6226.5,297.4499992,NA
6229,306.15,NA
6229.5,298.15,NA
6231,305.9499992,NA
6232,307.0500015,NA
6235,308.15,NA
6236,307.5500015,NA
6237,306.65,NA
6238,305.4499992,NA
6239.5,297.15,NA
6240,308.0500015,NA
6240.5,297.4499992,NA
6241,307.65,NA
6242,307.2499985,NA
6242.5,297.2500004,NA
6243,307.15,NA
6243.5,296.9499992,NA
6244,307.4499992,NA
6244.5,297.65,NA
6245,308.15,NA
6246,307.15,NA
6246.5,298.15,NA
6247.5,298.8500008,NA
6248,307.7499985,NA
6248.5,296.65,NA
6249.5,298.15,NA
6250,307.9499992,NA
6252,307.15,NA
6254,307.3500008,NA
6256,307.5500015,NA
6261.5,299.65,NA
6275.5,299.9499992,NA
6279.5,296.5499996,NA
6280.5,298.9499992,NA
6281.5,299.15,NA
6287,306.8500008,NA
6291,307.3500008,NA
6299.5,298.15,NA
6302.5,299.15,NA
6310,305.5500015,NA
6312,307.15,NA
6312.5,298.15,NA
6313.5,297.65,NA
6318.5,295.2500004,NA
6324.5,296.65,NA
6326.5,298.15,NA
6329.5,296.7500004,NA
6330.5,297.9499992,NA
6332.5,299.15,NA
6334.5,296.15,NA
6335.5,298.3500008,NA
6337.5,298.15,NA
6338.5,295.65,NA
6339.5,296.7500004,NA
6340.5,298.7500004,NA
6343.5,297.8500008,NA
6344.5,297.15,NA
6349.5,298.7500004,NA
6350.5,299.0499996,NA
6352.5,298.15,NA
6356.5,295.15,NA
6357.5,298.15,NA
6358.5,298.0499996,NA
6360.5,294.65,NA
6361.5,297.15,NA
6362.5,298.4499992,NA
6363.5,295.65,NA
6365.5,296.15,NA
6366.5,297.15,NA
6367.5,297.3500008,NA
6369.5,296.15,NA
6371.5,295.5499996,NA
6372.5,298.15,NA
6375.5,295.15,NA
6376.5,297.65,NA
6377.5,298.15,NA
6379.5,298.0499996,NA
6380.5,295.2500004,NA
6382.5,295.4499992,NA
6384.5,296.4499992,NA
6390.5,293.0499996,NA
6391.5,296.65,NA
6397,304.5499996,NA
6398,304.9499992,NA
6400.5,296.3500008,NA
6401,304.0499996,NA
6401.5,297.0499996,NA
6402,305.0499996,NA
6402.5,297.65,NA
6404.5,296.15,NA
6405,299.4499992,NA
6405.5,296.65,NA
6406,303.15,NA
6407,303.9499992,NA
6407.5,296.15,NA
6408,303.7500004,NA
6408.5,296.65,NA
6409,301.8500008,NA
6409.5,296.9499992,NA
6411,303.15,NA
6411.5,296.15,NA
6413,303.15,NA
6414,303.4499992,NA
6416,300.8500008,NA
6417,300.8500008,NA
6417.5,295.2500004,NA
6418.5,296.8500008,NA
6419,302.3500008,NA
6419.5,296.7500004,NA
6420,303.9499992,NA
6421,303.7500004,NA
6422.5,296.4499992,NA
6423,303.2500004,NA
6423.5,296.5499996,NA
6424,301.65,NA
6427.5,296.65,NA
6428.5,296.5499996,NA
6429.5,294.65,NA
6432.5,296.5499996,NA
6433.5,294.9499992,NA
6434.5,294.7500004,NA
6435,302.3500008,NA
6435.5,295.4499992,NA
6436,302.15,NA
6437,302.2500004,NA
6438,301.3500008,NA
6442,301.3500008,NA
6443,301.15,NA
6443.5,294.2500004,NA
6444.5,296.15,NA
6446,304.3500008,NA
6447,301.4499992,NA
6447.5,295.8500008,NA
6450,301.5499996,NA
6451,301.65,NA
6451.5,296.5499996,NA
6452,303.65,NA
6455,303.3500008,NA
6458,302.4499992,NA
6458.5,296.7500004,NA
6459,301.5499996,NA
6460,303.5499996,NA
6460.5,296.9499992,NA
6461,303.4499992,NA
6463,303.8500008,NA
6464,302.15,NA
6464.5,296.0499996,NA
6465,302.15,NA
6465.5,296.5499996,NA
6468,302.15,NA
6468.5,295.9499992,NA
6470,302.7500004,NA
6471,302.15,NA
6472,300.15,NA
6474,303.65,NA
6475,301.7500004,NA
6476,302.65,NA
6477.5,294.3500008,NA
6478,304.4499992,NA
6481,303.7500004,NA
6484,303.4499992,NA
6485,304.2500004,NA
6486,302.65,NA
6488,303.15,NA
6489,303.4499992,NA
6491,304.3500008,NA
6491.5,295.7500004,NA
6492,304.65,NA
6493,304.7500004,NA
6493.5,296.9499992,NA
6494,305.2499985,NA
6495,302.7500004,NA
6495.5,297.65,NA
6497,304.7500004,NA
6497.5,298.3500008,NA
6498,305.5500015,NA
6498.5,294.4499992,NA
6499,304.3500008,NA
6500.5,295.2500004,NA
6501,305.0499996,NA
6503,304.0499996,NA
6505,305.2499985,NA
6507,305.4499992,NA
6510,302.7500004,NA
6513,304.2500004,NA
6514,301.5499996,NA
6515,306.4499992,NA
6516,305.9499992,NA
6517,306.3500008,NA
6519,306.4499992,NA
6522,305.4499992,NA
6523,308.15,NA
6524,307.65,NA
6525,308.5500015,NA
6526,307.8500008,NA
6528,305.15,NA
6529,306.5500015,NA
6530,308.65,NA
6531,307.0500015,NA
6533,308.5500015,NA
6535,307.4499992,NA
6536,306.5500015,NA
6537,307.5500015,NA
6538,305.7499985,NA
6541,313.0500015,NA
6542,306.9499992,NA
6544,306.65,NA
6545,306.15,NA
6547,306.4499992,NA
6549,307.4499992,NA
6550,307.3500008,NA
6552,307.9499992,NA
6553,308.15,NA
6555,308.3500008,NA
6558,307.65,NA
6560,307.9499992,NA
6561,307.8500008,NA
6563,307.5500015,NA
6564,307.8500008,NA
6565,308.15,NA
6566,307.65,NA
6567,306.7499985,NA
6568,306.65,NA
6569,307.65,NA
6570,307.8500008,NA
6571,309.5500015,NA
6572,308.5500015,NA
6575,307.8500008,NA
6577,308.65,NA
6578,307.3500008,NA
6579,308.3500008,NA
6580,309.8500008,NA
6581,307.15,NA
6582,307.15,NA
6583,308.15,NA
6584,307.65,NA
6587,308.2499985,NA
6589,308.5500015,NA
6592,304.5499996,NA
6594,307.5500015,NA
6595,308.8500008,NA
6596,308.4499992,NA
6598,307.15,NA
6599,305.65,NA
6600,306.15,NA
6601.5,298.15,NA
6602,307.2499985,NA
6602.5,298.2500004,NA
6603,307.2499985,NA
6604,307.7499985,NA
6605,308.3500008,NA
6606,306.4499992,NA
6607,307.15,NA
6607.5,299.2500004,NA
6608,307.65,NA
6609,309.4499992,NA
6609.5,298.9499992,NA
6610,308.3500008,NA
6611,307.7499985,NA
6611.5,298.8500008,NA
6612.5,298.7500004,NA
6613,310.15,NA
6613.5,298.9499992,NA
6614,310.2499985,NA
6615,309.2499985,NA
6616,307.65,NA
6617.5,299.3500008,NA
6618,307.5500015,NA
6618.5,298.3500008,NA
6619,308.15,NA
6620,307.65,NA
6621.5,299.5499996,NA
6623,308.4499992,NA
6624,308.5500015,NA
6625,307.8500008,NA
6626,309.4499992,NA
6627,309.7499985,NA
6628,309.3500008,NA
6629,309.3500008,NA
6630,307.3500008,NA
6631,307.7499985,NA
6632,308.15,NA
6633,308.15,NA
6634,305.3500008,NA
6635,308.2499985,NA
6636,308.3500008,NA
6637,309.15,NA
6638,302.15,NA
6640,308.3500008,NA
6641,306.4499992,NA
6642,307.7499985,NA
6643,307.7499985,NA
6644,307.9499992,NA
6645,308.3500008,NA
6647,306.0500015,NA
6648,308.9499992,NA
6649,308.3500008,NA
6650,308.3500008,NA
6652.5,299.9499992,NA
6653,308.0500015,NA
6655,307.3500008,NA
6655.5,299.15,NA
6656,308.7499985,NA
6656.5,299.7500004,NA
6657,308.4499992,NA
6658,308.4499992,NA
6661,307.15,NA
6662,307.65,NA
6663,307.65,NA
6664,307.15,NA
6665,307.65,NA
6666,308.15,NA
6667,307.9499992,NA
6667.5,299.8500008,NA
6668,308.0500015,NA
6669,307.65,NA
6670,307.5500015,NA
6671,308.3500008,NA
6672,308.9499992,NA
6673,308.9499992,NA
6673.5,298.4499992,NA
6675,307.2499985,NA
6676,303.7500004,NA
6676.5,298.9499992,NA
6677,307.4499992,NA
6677.5,299.15,NA
6678,308.15,NA
6678.5,299.15,NA
6679,306.5500015,NA
6680,307.2499985,NA
6680.5,299.4499992,NA
6682,307.15,NA
6683,307.3500008,NA
6684,308.3500008,NA
6684.5,300.15,NA
6685,308.4499992,NA
6685.5,295.15,NA
6686,307.65,NA
6687,308.4499992,NA
6687.5,294.5499996,NA
6688,308.5500015,NA
6688.5,299.15,NA
6689,309.0500015,NA
6689.5,297.15,NA
6691,309.3500008,NA
6691.5,295.2500004,NA
6692,302.15,NA
6693,307.4499992,NA
6693.5,300.15,NA
6694,308.15,NA
6694.5,299.15,NA
6695.5,298.9499992,NA
6696.5,298.4499992,NA
6697,306.8500008,NA
6698.5,295.5499996,NA
6699.5,297.9499992,NA
6700,308.3500008,NA
6701,307.65,NA
6702.5,298.3500008,NA
6704.5,298.65,NA
6705,306.9499992,NA
6707,306.3500008,NA
6707.5,297.15,NA
6708,306.3500008,NA
6708.5,297.5499996,NA
6709,305.9499992,NA
6710,305.2499985,NA
6712,305.65,NA
6712.5,298.65,NA
6713,305.65,NA
6713.5,297.9499992,NA
6714,305.15,NA
6714.5,298.8500008,NA
6715,305.65,NA
6716.5,295.65,NA
6717.5,297.65,NA
6718,305.4499992,NA
6718.5,298.8500008,NA
6719.5,298.65,NA
6720,305.4499992,NA
6720.5,298.65,NA
6721,305.4499992,NA
6721.5,295.15,NA
6722.5,297.15,NA
6723,306.2499985,NA
6723.5,297.65,NA
6724,304.3500008,NA
6724.5,298.5499996,NA
6725,306.3500008,NA
6727,301.65,NA
6727.5,297.65,NA
6728,306.15,NA
6729,306.2499985,NA
6729.5,295.5499996,NA
6730,306.5500015,NA
6730.5,296.8500008,NA
6731.5,297.4499992,NA
6732,301.4499992,NA
6733,306.15,NA
6734.5,297.15,NA
6735,305.3500008,NA
6735.5,297.7500004,NA
6736,305.3500008,NA
6738,306.15,NA
6738.5,296.65,NA
6739,303.15,NA
6739.5,297.65,NA
6740,299.7500004,NA
6740.5,296.8500008,NA
6741,304.4499992,NA
6741.5,297.4499992,NA
6742,303.3500008,NA
6743,305.15,NA
6744,305.3500008,NA
6746,301.8500008,NA
6747,303.65,NA
6748,304.15,NA
6749,300.3500008,NA
6749.5,297.65,NA
6750,303.5499996,NA
6750.5,297.15,NA
6752,301.8500008,NA
6752.5,296.9499992,NA
6753,303.15,NA
6754,302.8500008,NA
6755,303.65,NA
6756,303.4499992,NA
6756.5,297.15,NA
6758,303.3500008,NA
6759,304.5499996,NA
6760,304.2500004,NA
6761,302.65,NA
6763,304.3500008,NA
6764,303.4499992,NA
6764.5,295.3500008,NA
6767,304.2500004,NA
6767.5,297.5499996,NA
6768.5,297.8500008,NA
6769,300.9499992,NA
6769.5,297.15,NA
6770,303.7500004,NA
6770.5,295.9499992,NA
6771,303.8500008,NA
6771.5,297.7500004,NA
6772,302.15,NA
6772.5,297.9499992,NA
6773,303.65,NA
6773.5,297.15,NA
6774,302.3500008,NA
6775,302.8500008,NA
6777,302.4499992,NA
6777.5,296.65,NA
6778.5,297.15,NA
6779,303.7500004,NA
6779.5,296.8500008,NA
6780,303.15,NA
6781,302.8500008,NA
6781.5,295.8500008,NA
6782,303.3500008,NA
6782.5,293.4499992,NA
6783.5,295.7500004,NA
6784,302.5499996,NA
6784.5,294.7500004,NA
6785,302.7500004,NA
6785.5,295.9499992,NA
6786,300.3500008,NA
6786.5,296.15,NA
6787,302.4499992,NA
6787.5,296.8500008,NA
6788,302.15,NA
6788.5,296.5499996,NA
6789,301.9499992,NA
6789.5,296.2500004,NA
6790,304.2500004,NA
6791,303.15,NA
6792,302.3500008,NA
6792.5,297.15,NA
6793,302.15,NA
6793.5,296.9499992,NA
6794,301.9499992,NA
6794.5,296.4499992,NA
6795,301.15,NA
6795.5,296.5499996,NA
6796,302.65,NA
6797,302.9499992,NA
6797.5,296.65,NA
6798,302.5499996,NA
6798.5,297.65,NA
6799,302.9499992,NA
6800,303.3500008,NA
6800.5,296.8500008,NA
6801,302.65,NA
6802,300.7500004,NA
6802.5,297.15,NA
6803,303.4499992,NA
6804,302.65,NA
6804.5,296.65,NA
6805,302.4499992,NA
6805.5,296.8500008,NA
6806,301.8500008,NA
6806.5,296.65,NA
6808,302.2500004,NA
6808.5,296.8500008,NA
6809,303.2500004,NA
6809.5,295.9499992,NA
6810,302.4499992,NA
6810.5,296.2500004,NA
6812,300.65,NA
6813,301.8500008,NA
6815.5,297.15,NA
6816,301.3500008,NA
6817.5,296.8500008,NA
6818,300.3500008,NA
6818.5,297.15,NA
6824,301.5499996,NA
6824.5,297.15,NA
6825.5,296.65,NA
6827.5,295.0499996,NA
6828.5,297.4499992,NA
6830,302.15,NA
6830.5,297.0499996,NA
6831,300.5499996,NA
6832,301.9499992,NA
6832.5,297.65,NA
6833,302.2500004,NA
6833.5,297.4499992,NA
6834.5,297.3500008,NA
6836,302.7500004,NA
6836.5,296.8500008,NA
6837.5,296.4499992,NA
6838.5,296.65,NA
6839,303.15,NA
6840,304.3500008,NA
6840.5,294.7500004,NA
6841,304.5499996,NA
6842,302.15,NA
6842.5,297.15,NA
6843,301.3500008,NA
6843.5,298.15,NA
6844,304.7500004,NA
6844.5,295.5499996,NA
6845,304.2500004,NA
6845.5,297.15,NA
6846,305.65,NA
6846.5,296.7500004,NA
6847,304.5499996,NA
6848,300.9499992,NA
6848.5,294.15,NA
6849,301.8500008,NA
6849.5,297.65,NA
6850.5,296.65,NA
6851,305.15,NA
6852,305.0499996,NA
6853.5,296.65,NA
6854,305.0499996,NA
6855,302.15,NA
6855.5,294.8500008,NA
6856,299.7500004,NA
6856.5,296.65,NA
6857,304.15,NA
6857.5,295.9499992,NA
6858.5,296.7500004,NA
6860,304.3500008,NA
6860.5,295.7500004,NA
6861.5,297.65,NA
6862.5,298.15,NA
6863,305.8500008,NA
6864,304.65,NA
6864.5,297.4499992,NA
6865.5,294.65,NA
6866,306.3500008,NA
6866.5,297.2500004,NA
6868.5,296.7500004,NA
6869.5,298.65,NA
6870,305.3500008,NA
6871,305.3500008,NA
6872.5,295.15,NA
6873.5,295.7500004,NA
6874.5,298.15,NA
6875.5,297.8500008,NA
6876,305.15,NA
6876.5,297.0499996,NA
6879,303.3500008,NA
6879.5,295.5499996,NA
6880,305.15,NA
6881,306.5500015,NA
6881.5,297.65,NA
6883.5,295.4499992,NA
6885,307.15,NA
6885.5,294.15,NA
6887,307.65,NA
6888,307.3500008,NA
6888.5,298.0499996,NA
6889,306.4499992,NA
6889.5,297.65,NA
6890.5,298.0499996,NA
6891.5,297.7500004,NA
6892,307.4499992,NA
6892.5,297.9499992,NA
6893,306.15,NA
6893.5,297.15,NA
6894,306.15,NA
6894.5,297.4499992,NA
6895,306.2499985,NA
6895.5,297.3500008,NA
6896,306.15,NA
6896.5,298.0499996,NA
6897.5,297.65,NA
6898.5,298.0499996,NA
6899,306.15,NA
6899.5,297.65,NA
6900.5,297.65,NA
6901,304.8500008,NA
6901.5,298.0499996,NA
6902,305.65,NA
6902.5,298.15,NA
6903,307.8500008,NA
6904.5,298.15,NA
6905,307.15,NA
6905.5,297.65,NA
6906,307.15,NA
6906.5,297.7500004,NA
6907.5,297.4499992,NA
6908,306.4499992,NA
6908.5,298.4499992,NA
6909.5,296.15,NA
6910.5,296.65,NA
6911,307.5500015,NA
6911.5,293.15,NA
6912.5,295.3500008,NA
6913.5,295.65,NA
6914.5,292.5499996,NA
6915.5,293.3500008,NA
6916,307.65,NA
6916.5,294.9499992,NA
6917.5,295.0499996,NA
6918.5,294.65,NA
6919,306.4499992,NA
6919.5,294.0499996,NA
6920.5,294.65,NA
6921.5,293.15,NA
6923.5,291.15,NA
6924,306.3500008,NA
6924.5,292.15,NA
6925,307.65,NA
6925.5,293.15,NA
6926,306.3500008,NA
6926.5,294.65,NA
6929,308.0500015,NA
6929.5,292.3500008,NA
6930,308.65,NA
6930.5,293.15,NA
6931,308.4499992,NA
6931.5,294.65,NA
6932,307.5500015,NA
6932.5,293.15,NA
6933.5,293.2500004,NA
6934,307.3500008,NA
6934.5,294.65,NA
6935,305.65,NA
6935.5,294.15,NA
6936.5,293.65,NA
6937.5,296.15,NA
6938.5,296.2500004,NA
6939,308.3500008,NA
6939.5,294.65,NA
6940,307.8500008,NA
6940.5,293.5499996,NA
6941.5,292.65,NA
6942,308.15,NA
6942.5,294.7500004,NA
6943,308.9499992,NA
6943.5,295.15,NA
6944.5,293.65,NA
6945,308.65,NA
6945.5,293.9499992,NA
6946,306.7499985,NA
6946.5,297.2500004,NA
6947.5,297.7500004,NA
6948,308.8500008,NA
6948.5,297.65,NA
6949,308.65,NA
6950,307.5500015,NA
6950.5,298.0499996,NA
6951,307.65,NA
6951.5,298.0499996,NA
6952,306.5500015,NA
6952.5,298.0499996,NA
6954,306.3500008,NA
6954.5,299.2500004,NA
6955,307.7499985,NA
6955.5,298.9499992,NA
6956,308.0500015,NA
6957,307.5500015,NA
6957.5,296.65,NA
6958,307.5500015,NA
6958.5,296.65,NA
6959,307.2499985,NA
6959.5,297.65,NA
6960.5,298.15,NA
6961,305.3500008,NA
6962,308.7499985,NA
6962.5,294.8500008,NA
6963,309.15,NA
6963.5,294.8500008,NA
6964,308.8500008,NA
6964.5,292.65,NA
6965,308.4499992,NA
6965.5,294.7500004,NA
6966,308.65,NA
6966.5,293.65,NA
6967,307.4499992,NA
6967.5,293.2500004,NA
6968,307.8500008,NA
6968.5,293.2500004,NA
6969,307.5500015,NA
6970,306.5500015,NA
6970.5,297.65,NA
6971,305.7499985,NA
6972.5,297.9499992,NA
6973,307.15,NA
6973.5,297.9499992,NA
6974.5,298.15,NA
6975,307.8500008,NA
6975.5,298.5499996,NA
6976,309.7499985,NA
6976.5,298.15,NA
6977.5,298.65,NA
6978,307.15,NA
6979,305.5500015,NA
6979.5,296.0499996,NA
6980.5,297.15,NA
6981,307.2499985,NA
6981.5,297.8500008,NA
6982,306.15,NA
6983,309.7499985,NA
6983.5,299.15,NA
6984,309.65,NA
6984.5,299.15,NA
6985,308.15,NA
6985.5,299.9499992,NA
6986,308.15,NA
