Time,T,J,A,S,tau
1046,281.618004756008,0.4840004371774618,0.07168161898708761,0.6639494525277063,29.463924464750523
1047,281.840831526211,0.5110639203684858,0.06699551928462555,0.6653745575880126,28.811735847897626
1048,282.066208675663,0.53862319217244,0.06258139069851895,0.6668286062949851,28.158423072551503
1049,282.294069462031,0.5651406905503542,0.05995893287707343,0.6683097847114854,27.505410809239486
1050,282.524346407029,0.5840937425449626,0.07141103887112951,0.6698162498269647,26.85406640346068
1051,282.756971316409,0.6147322390517511,0.08292627878902162,0.6713461407242882,26.20569095994038
1052,282.991875300171,0.6588830838527728,0.09457501505835289,0.6728975905668737,25.56151192297906
1053,283.228988792977,0.7186346266524087,0.10642280890202263,0.6744687376344446,24.92267706241391
1054,283.468241574763,0.796360941841167,0.11852949311941657,0.6760577355351775,24.290250011558626
1055,283.709562791547,0.8947439157503831,0.1309480682113661,0.6776627625350942,23.665207268393043
1056,283.952880976426,1.0167913340225208,0.14372343504969953,0.679282029903399,23.048436589490983
1057,284.198124070752,1.1658487239912736,0.15689100987693794,0.6809137892429504,22.440736674350923
1058,284.445219445485,1.3456024526095534,0.17047525056637963,0.6825563387917479,21.842817996885504
1059,284.694093922713,1.5600712211473957,0.18448815184096257,0.6842080287023667,21.25530464354638
1060,284.944673797340,1.8135829432830197,0.19892778706264477,0.6858672653325975,20.67873700748759
1061,285.196884858922,2.110734043625413,0.21377696681038208,0.6875325145963258,20.113575186997505
1062,285.450652413658,2.456328536267818,0.22900209127455842,0.6892023044787532,19.560202931902353
1063,285.705901306530,2.855294515127279,0.24455229268251147,0.6908752266155946,19.01893203262237
1064,285.962555943559,3.3125771869938947,0.26035894929680414,0.6925499372837104,18.490006977368672
1065,286.220540314222,3.833008197288925,0.27633563126751337,0.6942251577246177,17.973609782611053
1066,286.479778013962,4.421152434879838,0.2923785785611788,0.6958996738964669,17.46986489129358
1067,286.740192266835,5.07951080808935,0.3129842736830081,0.6975723349806185,16.97884431100021
1068,287.001705948260,5.830639486624913,0.3506422377700382,0.6992420539120088,16.500571942099672
1069,287.264241607869,6.730197825723707,0.4088372149016367,0.7009078043228688,16.03502869561119
1070,287.527721492463,7.847795816657718,0.4910901372881689,0.7025686192828047,15.582156853900397
1071,287.792067569046,9.266151552404631,0.6014515258616054,0.7042235892572484,15.141864365778355
1072,288.057201547952,11.078817654048581,0.7444797883669948,0.7058718599375942,14.714028891671916
1073,288.323044906043,13.38496200987295,0.925174489548025,0.7075126299592407,14.29850159115582
1074,288.589518909976,16.28037622434138,1.1488532952749726,0.709145148559755,13.895110642472321
1075,288.856544639533,19.84434342520449,1.4209651267568517,0.7107687131165079,13.50366451538868
1076,289.124043011010,24.12302895901645,1.7468346630419649,0.7123826667997084,13.12395494604497
1077,289.391934800647,29.111548333430253,2.1313440812394564,0.7139863961380369,12.755759684273231
1078,289.660140668106,34.73834473028261,2.5785645222190143,0.715579328622677,12.398844984272507
1079,289.928581179983,40.85537924848547,3.0930903269088224,0.7171609304198384,12.052967850364112
1080,290.197176833341,47.212402628711935,3.717589437052347,0.7187307043497493,11.71787801449425
1081,290.465848079273,53.44176394903156,4.545008517056284,0.7202881875286431,11.393319793399893
1082,290.734515346471,58.995363796474656,5.690471227646117,0.7218329492767374,11.079033708745609
1083,291.003099064808,63.08776490946371,7.284039410393692,0.7233645891765567,10.774757913154708
1084,291.271519688912,64.82490831458388,9.456431241188783,0.7248827351895574,10.48022945631454
1085,291.539697721742,63.57239506603313,12.3145137923349,0.7263870418691883,10.195185397395893
1086,291.807553738138,59.32015181202938,15.907804339735605,0.7278771885887417,9.919363793105205
1087,292.075008408365,52.665370354099,20.192775077484015,0.7293528779713867,9.65250453504612
1088,292.341982521612,44.43927317215019,25.007605650281153,0.7308138344424945,9.3943500705045
1089,292.608397009470,35.385187329225815,30.078080112948154,0.7322598027204519,9.144646043589299
1090,292.874172969358,26.097414257722836,35.04884818036136,0.7336905464878449,8.903141828182727
1091,293.139231687903,17.24983003402925,39.36661530394134,0.7351058471449061,8.669590974297911
1092,293.403494664269,9.773768476224983,42.203599810991406,0.7365055026534849,8.44375158070355
1093,293.666883633413,4.541718244344921,42.820567215552614,0.7378893264032974,8.225386608108646
1094,293.929320589281,1.6985859656443671,41.22242758894532,0.7392571461793668,8.014264128222004
1095,294.190727807921,0.5416440653301003,38.230441011180645,0.7406088032303788,7.810157515424849
1096,294.451027870514,0.2006611723221803,34.77741569950213,0.7419441513531343,7.612845599602912
1097,294.710143686313,0.1746906704809744,31.391443864313413,0.7432630560609338,7.422112774437169
1098,294.967998515493,0.3117696304757668,28.251142453411067,0.7445653938090661,7.237749069929636
1099,295.224515991884,0.630750010749446,25.388075791196385,0.745851051262746,7.059550195216716
1100,295.479620145603,1.2269099283566032,22.792147149325217,0.747119924632334,6.887317551626806
1101,295.733235425564,2.237056184228991,20.445643041390305,0.7483719190418223,6.7208582240710255
1102,295.985286721869,3.8143118043859623,18.334427305207523,0.7496069479458184,6.559984951358541
1103,296.235699388060,6.091457029684964,16.455980665134607,0.7508249325894415,6.404516078676114
1104,296.484399263240,9.129082690313494,14.82903483897458,0.7520258015024858,6.254275495707
1105,296.731312694051,12.856383037685212,13.503981026335321,0.7532094899682541,6.109092569863938
1106,296.976366556496,17.026529750294262,12.569455376576277,0.7543759396977744,5.9688020464426375
1107,297.219488277608,21.21902458653031,12.14779701603552,0.7555250983502736,5.833243963980984
1108,297.460605856955,24.903996281457484,12.373100126896817,0.756656919161626,5.702263551972647
1109,297.699647887976,27.546704123858714,13.350348724665578,0.7577713605924279,5.5757111235536625
1110,297.936543579140,28.728124625565723,15.100952605134601,0.7588683860068756,5.453441962767972
1111,298.171222774922,28.27873520336396,17.5121794523346,0.7599479633267266,5.335316214620461
1112,298.403615976593,26.373349241716745,20.323509883308937,0.7610100647852581,5.221198761139796
1113,298.633654362813,23.49441785610429,23.1736232220008,0.7620546666369779,5.110959106182903
1114,298.861269810026,20.27940410538873,25.682480211299932,0.7630817489142687,5.004471253183156
1115,299.086394912642,17.361307994953428,27.529088784047744,0.7640912951788653,4.901613586316398
1116,299.308963003017,15.23455823265449,28.5355141439667,0.7650832923053636,4.802268749440923
1117,299.528908171204,14.156111846589464,28.73367803331024,0.7660577302822911,4.706323525407366
1118,299.746165284485,14.14397545374669,28.334739001563573,0.7670146019805447,4.613668721546027
1119,299.960670006667,15.054079474091374,27.6233346542189,0.7679539030068581,4.524199047632228
1120,300.172358817155,16.645623245566657,26.875333944045693,0.7688756315199975,4.4378130019275375
1121,300.381169029767,18.61564671754609,26.325025258002274,0.7697797880690818,4.354412757341323
1122,300.587038811312,20.639007192614418,26.149168796046467,0.7706663754322536,4.273904050410496
1123,300.789907199911,22.4276003747132,26.449484717246396,0.771535398477415,4.19619607123059
1124,300.989714123064,23.788677021567132,27.23909559092637,0.7723868640248434,4.12120135670679
1125,301.186400415450,24.656188884017205,28.444383371354775,0.7732207807079747,4.048835687257109
1126,301.379907836455,25.08204227587969,29.92935179315092,0.7740371588418581,3.9790179857441097
1127,301.570179087437,25.193471980984974,31.537338862761814,0.7748360103227445,3.911670215910561
1128,301.757157828698,25.139084397160776,33.132268013334674,0.7756173485380246,3.8467172851123794
1129,301.940788696184,25.045677138899354,34.62359103836385,0.7763811882243528,3.7840869530336354
1130,302.121017317886,24.995379764984147,35.971660538258845,0.7771275453938704,3.7237097394358676
1131,302.297790329957,25.02217272022377,37.17856098863703,0.7778564372491827,3.6655188342264835
1132,302.471055392518,25.121873684304934,38.271566464565744,0.7785678819722992,3.6094500258309523
1133,302.640761205174,25.268452158947145,39.28618171089952,0.7792618987795168,3.5554415980581813
1134,302.806857522211,25.429263647510354,40.25349494874762,0.7799385078237397,3.503434262008958
1135,302.969295167486,25.575643636307777,41.19362709356532,0.780597730099514,3.4533710707313405
1136,303.128026049003,25.687714087805208,42.114648803138635,0.7812395873255247,3.405197355505507
1137,303.283003173155,25.75452703791817,43.01510451272001,0.781864101946061,3.3588606391867675
1138,303.434180658658,25.77177662097854,43.887727457301985,0.7824712970266205,3.314310585636894
1139,303.581513750142,25.738903065498214,44.7228114951738,0.783061196069531,3.2714989228572553
1140,303.724958831412,25.656961436638532,45.51045916066819,0.7836338231454372,3.230379375561386
1141,303.864473438377,25.52741362288204,46.241651899139896,0.7841892027695191,3.1909076062597395
1142,304.000016271630,25.351707008444816,46.90855366315813,0.7847273598429907,3.1530411542816332
1143,304.131547208684,25.13126956877499,47.50446696799625,0.7852483196093388,3.11673937268892
1144,304.259027315867,24.867654671019686,48.0236356320804,0.7857521075684938,3.081963396917769
1145,304.382418859851,24.562658630078225,48.46119822262256,0.786238749463746,3.0486760577500456
1146,304.501685318842,24.218376520273797,48.81320152267398,0.7867082712521231,3.0168418402716366
1147,304.616791393395,23.83732287508619,49.07628222661058,0.7871606989577867,2.9864268578916566
1148,304.727703016876,23.422330157012222,49.248143372041135,0.7875960588058054,2.957398804617071
1149,304.834387365560,22.976489912816113,49.32742707571272,0.7880143770791039,2.9297268700109274
1150,304.936812868353,22.5031695066722,49.31362626298297,0.7884156800834126,2.903381707473625
1151,305.034949216149,22.006088886769515,49.207005681533005,0.7887999941678281,2.8783354508237995
1152,305.128767370812,21.488933516150176,49.0090535514516,0.7891673456554975,2.854561602879604
1153,305.218239573779,20.955553601916453,48.722054643380865,0.7895177608300707,2.8320350362864852
1154,305.303339354287,20.409845136030146,48.349149906743364,0.7898512659131322,2.810731947468893
1155,305.384041537215,19.855689134792822,47.89429098614731,0.7901678870446766,2.7906298241244296
1156,305.460322250548,19.296900213682303,47.362169520797075,0.7904676502679155,2.7717074134478423
1157,305.532158932443,18.73719364458635,46.75812176578481,0.7907505815237811,2.7539446947826143
1158,305.599530337923,18.180104115372597,46.08807807216517,0.7910167066209315,2.737322849541889
1159,305.662416545169,17.62896625292306,45.35844140641124,0.7912660512303863,2.721824231383102
1160,305.720798961421,17.086891096327893,44.575979596628585,0.7914986408802644,2.707432340392602
1161,305.774660328490,16.55674637031068,43.74772071377923,0.7917145009515221,2.6941317987422497
1162,305.823984727873,16.041144024666956,42.88085008442113,0.7919136566762296,2.6819083277378626
1163,305.868757585466,15.542436737436669,41.98260989200497,0.7920961331416272,2.6707487263564746
1164,305.908965675888,15.062721022860108,41.060205402388966,0.792261955305492,2.660640853473045
1165,305.944597126394,14.603824389528999,40.12073538898796,0.7924111479731648,2.6515736084715584
1166,305.975641420398,14.167332508358937,39.17110535595531,0.7925437358171273,2.643536911078201
1167,306.002089400587,13.754609218273243,38.21796246005814,0.7926597433910827,2.636521684828554
1168,306.023933271635,13.366818027612656,37.267643693372264,0.7927591951441562,2.6305198418167346
1169,306.041166602513,13.004946423767153,36.326135847245766,0.7928421154377784,2.62552426859912
1170,306.053784328395,12.669831335838198,35.3990484331074,0.7929085285692877,2.621528813314769
1171,306.061782752157,12.36218003031391,34.4916030235271,0.7929584588071201,2.61852827605737
1172,306.065159545475,12.082613691331538,33.60860872966814,0.7929919303648755,2.6165183964893637
1173,306.063913749513,11.831676042023966,32.75448953673571,0.7930089674959111,2.6154958490148976
1174,306.058045775210,11.609894123482125,31.9332689375681,0.7930095944652423,2.6154582232079906
1175,306.047557403155,11.417798131333656,31.14859934142723,0.792993835607327,2.616404018531686
1176,306.032451783058,11.255913382080806,30.403822573554162,0.7929617154087111,2.618332640736967
1177,306.012733432823,11.124833939847557,29.70195410553141,0.7929132584732318,2.621244403037941
1178,305.988408237205,11.025229092877087,29.04574349160421,0.7928484896003386,2.6251405210837913
1179,305.959483446064,10.957924553328446,28.43767295500986,0.7927674337856864,2.6300230877095006
1180,305.925967672222,10.923823941954044,27.88008755631925,0.7926701163704037,2.635895077830707
1181,305.887870888908,10.923954897049464,27.375215940905143,0.7925565630574656,2.6427603725835653
1182,305.845204426802,10.959625831480034,26.925106828938304,0.7924267998534174,2.6506237360325495
1183,305.797980970678,11.0323632702767,26.531747518990944,0.7922808532089934,2.6594908030726807
1184,305.746214555648,11.143812948020615,26.19720031586831,0.7921187501586048,2.6693680883489312
1185,305.689920562999,11.29586561113135,25.92355534345563,0.7919405183021659,2.680263011753793
1186,305.629115715636,11.490755108846257,25.71289735008552,0.791746185811625,2.6921838739352997
1187,305.563818073131,11.730965775063554,25.56741172832052,0.7915357815622442,2.705139850323057
1188,305.494047026364,12.019058637338585,25.489535596396816,0.7913093352865719,2.719141006927524
1189,305.419823291785,12.35784356892184,25.481823485452754,0.7910668775449854,2.734198323605679
1190,305.341168905268,12.75035192398565,25.54692758447658,0.7908084397847869,2.750323669836374
1191,305.258107215588,13.1996540430431,25.68766295991607,0.790534054463581,2.7675298038647553
1192,305.170662877498,13.708520601362348,25.907130615906684,0.7902437552072031,2.785830395888813
1193,305.078861844422,14.279523038863317,26.208440001143426,0.7899375767935494,2.805240046014192
1194,304.982731360770,14.914734883939781,26.594647271513026,0.7896155552452297,2.8257742617365205
1195,304.882299953861,15.615292734571478,27.06871510903406,0.7892777279480567,2.8474494614031927
1196,304.777597425468,16.38054003080714,27.633583402247098,0.7889241338426609,2.8702830125133394
1197,304.668654842992,17.20840950572478,28.291282626265282,0.7885548133125542,2.894293211748697
1198,304.555504530252,18.0938926273843,29.043208222313584,0.7881698084618888,2.91949930520686
1199,304.438180057911,19.028725485597544,29.889462544854908,0.7877691631351486,2.9459214836553542
1200,304.316716233521,20.00045089084931,30.828448638995905,0.7873529230612466,2.973580901398931
1201,304.191149091218,20.991743398735363,31.856299329385696,0.7869211359526157,3.002499679753407
1202,304.061515881036,21.980002497504746,32.96620324108608,0.7864738516053441,3.0327009113315238
1203,303.927855057875,22.937221980409614,34.1477404817287,0.7860111220238866,3.064208670914332
1204,303.790206270103,23.830490207845298,35.38625710564481,0.7855330015303216,3.097048022862441
1205,303.648610347808,24.62335564710962,36.662318872411554,0.7850395468824047,3.1312450246395986
1206,303.503109290699,25.27802888330764,37.9514107501487,0.7845308173957549,3.166826740007738
1207,303.353746255660,25.758509397192718,39.22405495409567,0.7840068750563527,3.20382123728373
1208,303.200565543963,26.03433913871036,40.44636864637615,0.7834677846577707,3.2422576049796317
1209,303.043612588141,26.08437525050175,41.581319151632435,0.7829136139020122,3.282165948275608
1210,302.882933938524,25.900127580994344,42.590588167393356,0.7823444335556884,3.323577402093673
1211,302.718577249443,25.48753470276255,43.436973613940616,0.7817603175372728,3.366524130223819
1212,302.550591265115,24.86714090628373,44.087234287223765,0.7811613430871669,3.411039331496034
1213,302.379025805194,24.071890630480734,44.51474923901257,0.7805475908432452,3.4571572445657996
1214,302.203931750009,23.143624442129703,44.701986551143975,0.7799191450265236,3.5049131450077073
1215,302.025361025488,22.1281952994948,44.64191436921876,0.7792760935252432,3.554343349861164
1216,301.843366587774,21.07070766139794,44.33847857869945,0.7786185280356501,3.6054852190013778
1217,301.658002407527,20.01156510589675,43.80588444288617,0.7779465441967165,3.65837715075182
1218,301.469323453935,18.983741853149233,43.06685969809689,0.7772602416999695,3.71305857995534
1219,301.277385678425,18.01156955007747,42.15029989760701,0.7765597244260917,3.769569975879848
1220,301.082245998085,17.11085986903998,41.08862546870703,0.7758451005825361,3.8279528334109307
1221,300.883962278795,16.289798121992085,39.915218975077686,0.7751164827562832,3.888249673147358
1222,300.682593318080,15.550616420974572,38.66237581293632,0.7743739881153092,3.9505040201082875
1223,300.478198827691,14.891117473609423,37.359681985062856,0.7736177384990162,4.014760405049603
1224,300.270839415909,14.306239115740938,36.0330533872674,0.7728478604830984,4.081064344479077
1225,300.060576569584,13.789321123196292,34.70426777341383,0.7720644856024803,4.149462322111296
1226,299.847472635916,13.333080318478872,33.390894904044444,0.771267750318354,4.220001785004298
1227,299.631590803980,12.930317766484896,32.10656437620564,0.770457796182533,4.292731112177535
1228,299.412995086006,12.574342219489262,30.861369157488127,0.7696347699903614,4.367699589054831
1229,299.191750298402,12.259274287026722,29.662372517757515,0.7687988237836675,4.444957394159459
1230,298.967922042555,11.980143676987565,28.514139660053253,0.7679501150122987,4.524555562246489
1231,298.741576685390,11.732946388579977,27.419255373491826,0.7670888065409552,4.606545958778789
1232,298.512781339703,11.514572598722069,26.378769716065882,0.7662150668256453,4.690981239722315
1233,298.281603844272,11.322547907044832,25.39255908128176,0.7653290703197175,4.7779147633543095
1234,298.048112743762,11.155943634318726,24.459897732127033,0.7644309954594539,4.867400800363705
1235,297.812377268404,11.013637877057425,23.579332220927153,0.7635210280100274,4.9594941086416835
1236,297.574467313491,10.895129378779165,22.74911051873369,0.7625993594183683,5.054250089201305
1237,297.334453418657,10.800812441102487,21.967450734768114,0.761666185555992,5.1517248413296945
1238,297.092406746980,10.730928372659596,21.23239991664097,0.7607217094170958,5.251974875846661
1239,296.848399063894,10.686116947677363,20.54208955765049,0.7597661393899598,5.355057204071988
1240,296.602502715924,10.667221199439705,19.89472637977416,0.7587996896503173,5.4610292432035
1241,296.354790609245,10.675212763152006,19.28864361605063,0.7578225801568867,5.569948751961906
1242,296.105336188083,10.71115594341136,18.722310773997528,0.7568350366272621,5.681873763254772
1243,295.854213412946,10.776230752264023,18.194327430445323,0.7558372903835644,5.79686252625695
1244,295.601496738715,10.871654449492748,17.703420229127268,0.7548295785097874,5.914973412325965
1245,295.347261092575,10.998680335642689,17.2484276290218,0.7538121437911217,6.036264832261275
1246,295.091581851817,11.158620837623062,16.828290558442458,0.752785234568671,6.160795160756153
1247,294.834534821499,11.3528571701597,16.44203891719318,0.7517491046562848,6.288622650670466
1248,294.576196211985,11.582854854548799,16.08877835446452,0.7507040132444368,6.419805343933274
1249,294.316642616360,11.850199910073513,15.767682088695524,0.7496502247132976,6.554400987271575
1250,294.055950987741,12.156620391276695,15.477980917970715,0.7485880085290925,6.692466934083559
1251,293.794198616462,12.50396605674728,15.218946266438028,0.7475176393209083,6.834060020780076
1252,293.531463107182,12.894265933196943,14.989891053073913,0.7464393965768378,6.979236480082384
1253,293.267822355884,13.329757758403769,14.790166389316715,0.7453535644764251,7.128051836924933
1254,293.003354526795,13.812918439392297,14.619158617997783,0.7442604317138043,7.280560801454732
1255,292.738138029220,14.346499299113164,14.476289546736364,0.7431602912796843,7.436817162720437
1256,292.472251494313,14.933581575199414,14.36102150989389,0.7420534401330018,7.596873688235052
1257,292.205773751774,15.57758007484171,14.272853672335325,0.74094017912718,7.760781990294913
1258,291.938783806491,16.282184326975628,14.21131168913632,0.7398208131586818,7.9285923778248355
1259,291.671360815128,17.051502581466863,14.17596796325747,0.7386956503902353,8.100353790103945
1260,291.403584062669,17.890046251724442,14.166439577991133,0.7375650021339454,8.27611366735015
1261,291.135532938928,18.802737696077692,14.182389739057227,0.7364291826210378,8.455917827464694
1262,290.867286915018,19.794916309135015,14.223530221603804,0.7352885087276185,8.639810346816125
1263,290.598925519807,20.872335231494933,14.289624276836285,0.7341432996907106,8.827833440979777
1264,290.330528316349,22.04114860467858,14.380487570625249,0.7329938768153142,9.02002734577664
1265,290.062174878311,23.307883891017596,14.495990692240982,0.7318405631732906,9.216430198961575
1266,289.793944766387,24.67940100740592,14.63605954321385,0.7306836832949302,9.417077922914432
1267,289.525917504731,26.162836925580333,14.800673371726784,0.7295235628541217,9.622004108689136
1268,289.258172557386,27.765525848561705,14.989867496198102,0.7283605283480887,9.831239901774753
1269,288.990789304739,29.494903387919233,15.20373037757007,0.7271949067727047,10.044813889919041
1270,288.723847020001,31.358388737939183,15.442400743445209,0.7260270252944444,10.26275199335892
1271,288.457424845713,33.36324444790192,15.706063786187775,0.7248572109200625,10.485077357793726
1272,288.191601770296,35.51641188657106,15.994946443588749,0.7236857901748006,10.71181025003163
1273,287.926456604645,37.82430987404868,16.30931051754843,0.7225130888589396,10.942967939535219
1274,287.662067958778,40.292681007501066,16.64945251140127,0.7213394314238296,11.178564655386875
1275,287.398514218537,42.926281837898635,17.01568362712948,0.7201651411862476,11.418611415535242
1276,287.135873522364,45.72876905351981,17.40834019463024,0.7189905391989433,11.663116038682034
1277,286.874223738148,48.70230639407261,17.827758378110772,0.7178159445952839,11.912082917755525
1278,286.613642440148,51.847249233372885,18.27423416846741,0.7166416755473727,12.165512913302575
1279,286.354206886007,55.162573096153245,18.74815571435851,0.7154680431572279,12.423403943284974
1280,286.095993993860,58.64440461226994,19.24976344219098,0.714295360103248,12.68574961536454
1281,285.839080319543,62.287089807251014,19.77934493822343,0.7131239327165363,12.952540614821821
1282,285.583542033901,66.08201432745597,20.33708408259615,0.7119540654348184,13.223763404082913
1283,285.329454900227,70.01799292727462,20.92311044625162,0.7107860585922245,13.499400810978164
1284,285.076894251801,74.08119746595453,21.53749411072485,0.7096202079385855,13.779432026801933
1285,284.825934969577,78.25494433855177,22.180204605664034,0.7084568052729541,14.063832265950845
1286,284.576651459987,82.5198604056038,22.851121343799537,0.707296137475646,14.352572922222679
1287,284.329117632897,86.85397666610476,23.550010791792786,0.7061384867178914,14.6456214588752
1288,284.083406879703,91.23294603454197,24.276519409905525,0.7049841301725981,14.942941403152417
1289,283.839592051585,95.63032540196521,25.03016276534068,0.7038333398292509,15.2444923243423
1290,283.597745437921,100.01792458428378,25.810318333037543,0.7026863823338902,15.550229815246926
1291,283.357938744862,104.36621948857271,26.61621826103502,0.7015435188469196,15.860105478124535
1292,283.120243074089,108.64482038373629,27.446941580445937,0.7004050048705597,16.174066919355518
1293,282.884728901740,112.8229787271694,28.301412932103183,0.6992710901432907,16.49205772827297
1294,282.651466057529,116.87013543270014,29.17839104581936,0.698142018679652,16.814017467274173
1295,282.420523704051,120.75644989013438,30.076477758059692,0.6970180286292461,17.139881691987032
1296,282.191970316293,124.45333266667764,30.994109814023076,0.695899352229916,17.469581956276283
1297,281.965873661336,127.9339398262358,31.929562130561248,0.6947862157824851,17.803045819735313
1298,281.742300778280,131.1736156225093,32.88096032771447,0.6936788396455212,18.140196857577926
1299,281.521317958377,134.15030165692053,33.84627528692637,0.6925774381958132,18.48095467623805
1300,281.302990725387,136.84485612151843,34.82333745679587,0.6914822199970702,18.825234903497467
1301,281.087383816163,139.24132067696766,35.80984372822036,0.690393387665101,19.172949211444816
1302,280.874561161465,141.32707760347876,36.80336793276188,0.6893111381664979,19.524005303492917
1303,280.664585867022,143.09279556719005,37.80137749465564,0.6882356631467664,19.878307064749396
1304,280.457520194825,144.53271931935186,38.801242206653114,0.6871671475147432,20.2357544854896
1305,280.253425544685,145.64438763393534,39.80024521262926,0.6861057719704894,20.596243473495857
1306,280.052362436030,146.4283628109487,40.79561184622239,0.6850517116448908,20.959666404017103
1307,279.854390489982,146.88847287776576,41.78450628725231,0.6840051360118883,21.32591150110349
1308,279.659568411682,147.03111862848291,42.764070667794805,0.6829662105949921,21.694863187649048
1309,279.467953972898,146.86516782948195,43.73142435277277,0.681935095575312,22.06640229960599
1310,279.279603994904,146.40181015868114,44.68368833248194,0.680911946679877,22.440405483291133
1311,279.094574331646,145.65392874571472,45.61801474144675,0.6798969160217307,22.816745771156498
1312,278.912919853186,144.63603592638296,46.531573252752096,0.6788901510203152,23.19529245651605
1313,278.734694429450,143.36388802625885,47.42160303731561,0.677891795798126,23.57591069876555
1314,278.559950914257,141.8540991276517,48.285415488895836,0.6769019913523053,23.95846212488812
1315,278.388741129664,140.1240156563332,49.120385395519165,0.6759208749882999,24.342804413892416
1316,278.221115850606,138.19132542598732,49.92401625964619,0.6749485817948531,24.72879121086807
1317,278.057124789853,136.07388912357092,50.69391194940952,0.6739852444137118,25.116272590479618
1318,277.896816583277,133.7895361989503,51.42779014858697,0.6730309930842803,25.50509444639752
1319,277.740238775439,131.35583091640947,52.12353691463126,0.6720859568435272,25.89509873085873
1320,277.587437805506,128.79000923230478,52.779156081111,0.6711502631816247,26.286123654703868
1321,277.438458993483,126.10875332321933,53.39281514923082,0.670224038671848,26.67800302647727
1322,277.293346526789,123.32814771124151,53.96286557830414,0.6693074096613165,27.070566746518768
1323,277.152143447162,120.46361680790416,54.48776930705504,0.6684005020389111,27.463640581743675
1324,277.014891637902,116.23669180311774,51.71017073981088,0.6675034425132902,27.857045969473454
1325,276.881631811464,111.30810455877882,47.50473922704213,0.6666163584523086,28.250600054202412
1326,276.752403497392,106.49201475101452,43.883104634342985,0.6657393785160729,28.644115576172112
1327,276.627245030605,101.78867730781046,40.75549936538672,0.6648726331409,29.037400772414646
1328,276.506193540040,97.19827147422248,38.04575260935389,0.6640162550244738,29.430259271429538
1329,276.389284937648,92.72089165548157,35.68929456570803,0.6631703796248768,29.82248997608105
1330,276.276553907752,88.35653945941225,33.63133089476535,0.6623351456723996,30.21388694232971
1331,276.168033896769,84.10511771215609,31.82541292494779,0.6615106956925041,30.604239245013602
1332,276.063757103304,79.96642560836729,30.23217390959246,0.6606971765355094,30.99333084122381
1333,275.963754468600,75.94015508426381,28.818273518257705,0.6598947399424234,31.380940399991132
1334,275.868055667380,72.02588902040526,27.55545838374722,0.6591035430734825,31.766841170298054
1335,275.776689099043,68.22309953747879,26.41986726089671,0.6583237491225923,32.1508007711787
1336,275.689681879259,64.53114889245622,25.391297188771926,0.6575555278441342,32.53258105828561
1337,275.607059831924,60.94928903740247,24.452716116627556,0.6567990562188808,32.91193787588279
1338,275.528847481516,57.47666452565764,23.589768295240535,0.6560545190013933,33.288620906621276
1339,275.455068045824,54.11231444219364,22.790366840345094,0.6553221093580928,33.66237344421519
1340,275.385743429069,50.85517502403013,22.04435534169204,0.6546020295148877,34.032932162318694
1341,275.320894215411,47.70408383195499,21.343238905009954,0.6538944913917233,34.40002689791775
1342,275.260539662853,44.65778335149029,20.679912825616796,0.6531997172637182,34.763380407794216
1343,275.204697697534,41.71492562715264,20.048460654237132,0.6525179403891918,35.12270815041738
1344,275.153384908414,38.87407664430058,19.44397514374033,0.6518494057620167,35.47771798593043
1345,275.106616542362,36.13372149219118,18.86240308831606,0.6511943707021065,35.82810997995809
1346,275.064406499634,33.492268933213076,18.30040927526322,0.6505531056504529,36.17357607609378
1347,275.026767329760,30.94805740622087,17.755268095763494,0.6499258946959907,36.513799936376486
1348,274.993710227818,28.499359574541316,17.224793724163316,0.6493130364606379,36.848456577827996
1349,274.965245031122,26.144386721059206,16.707231828542106,0.6487148450942919,37.17721193339656
1350,274.941380216307,23.881294987706596,16.201151465166067,0.6481316503554075,37.499722935651654
1351,274.922122896813,21.70819268463271,15.70549023365474,0.6475637982959261,37.815637309339664
1352,274.907478820781,19.623139468087206,15.219424356056512,0.64701165356899,38.124592391148575
1353,274.897452369348,17.624156628592026,14.742288456813789,0.6464755975597403,38.42621629345463
1354,274.892046555349,15.709230895972558,14.27367076305211,0.6459560308861565,38.720126734581385
1355,274.891263022425,13.876315897587377,13.813270090011695,0.6454533747008933,39.005930457117515
1356,274.895102044535,12.123341040905851,13.360894243233474,0.6449680688748911,39.283224358837785
1357,274.903562525876,10.448212290060939,12.916443841119811,0.6445005746862473,39.551594237712834
1358,274.916642001204,8.848818677486669,12.479916233160811,0.6440513751836998,39.810614812133345
1359,274.934336636572,7.323034927061205,12.051364801877272,0.6436209756876791,40.05984965896293
1360,274.956641230458,5.868726008524497,11.630878199247288,0.6432099037231899,40.29885145342256
1361,274.983549215310,4.483750240827204,11.218586400502714,0.6428187104307247,40.527161522064105
1362,275.015052659494,3.1659633917551093,10.814643656666432,0.6424479705354537,40.74431012756437
1363,275.051142269640,1.913221473696951,10.419224735999359,0.642098283017882,40.9498164575363
1364,275.091807393400,0.7233842985408836,10.032507202678506,0.6417702712406007,41.143188913800316
1365,275.137036022601,0,9.261116856294928,0.641464583344754,41.323925328062344
1366,275.186814796804,0,7.947006227532099,0.641181892251727,41.49151342016731
1367,275.241129007268,0,6.818645887782581,0.6409228957947953,41.645431264183586
1368,275.299962601299,0,5.849831344477118,0.6406883165248753,41.785147977008556
1369,275.363298187017,0,5.018049496943104,0.6404789014264808,41.91012453536415
