Time,T,J,A,S,tau
2114,296.577834277668,8.645469687121523,19.424968143911293,0.8170063851126824,4.10350693955655
2115,296.426319119731,8.60259859341444,19.11849979932598,0.8165284004335354,4.154094892271498
2116,296.271951475685,8.56808226769853,18.8200618844316,0.8160398507647306,4.206327089066787
2117,296.114777087996,8.542261558994706,18.530220483081656,0.8155408139940021,4.260234037146112
2118,295.954842530826,8.525614716728114,18.249528046272026,0.8150313706490374,4.315847024547548
2119,295.792195196237,8.518482730955334,17.978472303251202,0.8145116044606338,4.373197979982276
2120,295.626883280144,8.521293071695169,17.717527707656124,0.8139816016949792,4.432319481680971
2121,295.458955768035,8.534548768180658,17.46714514464212,0.8134414516916704,4.493244844696969
2122,295.288462420456,8.55862127838562,17.22771674768768,0.8128912470831099,4.556007942690621
2123,295.115453758266,8.594077981047695,16.999643354041186,0.812331083056157,4.620643315739646
2124,294.939981047666,8.641443995819653,16.78328340064667,0.8117610583840448,4.6871861357633815
2125,294.762096285009,8.701245177321345,16.57896875841561,0.8111812748792577,4.75567209804938
2126,294.581852181383,8.774091820599754,16.387018878966725,0.810591837564852,4.826137493724286
2127,294.399302147010,8.860638496766178,16.207736212517275,0.8099928548311449,4.898619162099413
2128,294.214500275404,8.961554098536515,16.04140056625385,0.8093844384914947,4.973154432617247
2129,294.027501327349,9.077569198461548,15.888283632320938,0.808766703666246,5.049781113277908
2130,293.838360714668,9.209549547631397,15.748657997277881,0.8081397687164317,5.1285375019311745
2131,293.647134483808,9.358364909088097,15.622779234924838,0.8075037557208711,5.20946229959618
2132,293.453879299226,9.524939790748107,15.51089730376693,0.8068587902579103,5.292594579233573
2133,293.258652426606,9.710313469339047,15.413267363264994,0.8062050012620944,5.377973776864047
2134,293.061511715882,9.915659159971067,15.330153733784984,0.8055425211360667,5.465639670802089
2135,292.862515584102,10.142171534517765,15.26181252030863,0.8048714861072637,5.555632279074628
2136,292.661722998116,10.391142622062217,15.208505966826719,0.8041920359305563,5.6479918425211775
2137,292.459193457098,10.664089924879093,15.1705258191262,0.8035043135168843,5.742758842331288
2138,292.254986974924,10.962531319553458,15.14815500039034,0.8028084658453082,5.839973846298683
2139,292.049164062380,11.288155436027425,15.14169761903831,0.8021046433145905,5.939677527514141
2140,291.841785709239,11.642790647349,15.1514743492563,0.801392999881268,6.041910596865301
2141,291.632913366182,12.028414074550971,15.177825102004261,0.8006736930438173,6.146713749563927
2142,291.422608926591,12.447162706002901,15.22110952218983,0.7999468838202399,6.2541276095461145
2143,291.210934708211,12.901352661144822,15.28171198954352,0.7992127366805003,6.364192676664472
2144,290.997953434686,13.3934876697933,15.360041954009876,0.7984714195387234,6.476949263554957
2145,290.783728216954,13.926242860790355,15.456533225070244,0.7977231037893747,6.592437421917279
2146,290.568322534576,14.502489190290957,15.571646865876241,0.7969679641927524,6.710696885803053
2147,290.351800216904,15.125301107781743,15.705872511442468,0.7962061788192294,6.83176700553199
2148,290.134225424174,15.797962885052819,15.859729327129969,0.7954379289876117,6.955686679621875
2149,289.915662628492,16.523977951961317,16.033767224508136,0.7946633991807491,7.082494286887977
2150,289.696176594731,17.30708848445509,16.2285697842029,0.7938827769214023,7.212227619659306
2151,289.475832361341,18.151234491526115,16.444749218802983,0.7930962528377931,7.344923789975276
2152,289.254695221073,19.060565207568146,16.682947663226955,0.7923040205044906,7.480619163637558
2153,289.032830701634,20.03943439042415,16.94383715652325,0.7915062763333561,7.619349285582229
2154,288.810304546270,21.09238706161702,17.228118813330784,0.7907032194718395,7.761148802206425
2155,288.587182694283,22.224141041639015,17.536521569932013,0.7898950516931706,7.906051382775282
2156,288.363531261494,23.439583907514226,17.869803276813297,0.7890819772068877,8.05408964767275
2157,288.139416520647,24.74370642100904,18.228743140294718,0.788264202661303,8.205295067408487
2158,287.914904881779,26.141554889290237,18.614138637251106,0.7874419370145584,8.35969788333488
2159,287.690062872532,27.638189872156982,19.026803381074448,0.7866153913568061,8.517327032127593
2160,287.464957118448,29.23862245600372,19.4675619526062,0.7857847787732088,8.678210063356262
2161,287.239654323218,30.94773749593221,19.93724525481624,0.7849503142020406,8.84237305685142
2162,287.014221248927,32.770215449915355,20.436686709443105,0.7841122142452316,9.009840544897811
2163,286.788724696253,34.71042596481376,20.966714542056252,0.7832706970232188,9.180635421728764
2164,286.563231484696,36.77226260308424,21.52813488425088,0.7824259822070802,9.354778841346292
2165,286.337808432759,38.959067092195035,22.12173454894816,0.7815782906303319,9.532290152155737
2166,286.112522338158,41.273417008713345,22.748255299691166,0.7807278444425086,9.71318679554227
2167,285.887439958026,43.717150955454834,23.40841295057614,0.7798748663349707,9.897484352273363
2168,285.662627989128,46.2910288468264,24.102874626922706,0.7790195795904051,10.085196250321045
2169,285.438153048104,48.99436136601634,24.832156065415727,0.7781622098424262,10.276333688257084
2170,285.214081651723,51.82573558436021,25.59688546339024,0.7773029790720557,10.470906077321688
2171,284.990480197175,54.78158388480471,26.397399266116818,0.7764421135456602,10.668920163516262
2172,284.767414942398,57.85698581849614,27.23404209818391,0.775579837174059,10.87038060760117
2173,284.544951986440,61.04489326767012,28.106952445700653,0.7747163753196552,11.075289365569741
2174,284.323157249876,64.33643892552584,29.016150078420317,0.7738519527325631,11.283646029599275
2175,284.102096455274,67.7207643435668,29.961535210650823,0.7729867929438767,11.49544775186719
2176,283.881835107718,71.18477700186838,30.942794194702,0.7721211196612221,11.710688901250316
2177,283.662438475398,74.71328764567899,31.959436185259527,0.7712551555993079,11.929361210973285
2178,283.443971570272,78.28901197657274,33.01076736390634,0.77038912254763,12.151453676941856
2179,283.226499128799,81.89265638156732,34.09587456566625,0.7695232412192834,12.376952500823474
2180,283.010085592761,85.50304967768915,35.21361858609298,0.7686577310524754,12.605841040760987
2181,282.794795090150,89.09733978146414,36.362611039357965,0.7677928100478691,12.838099740227376
2182,282.580691416194,92.65125950963794,37.54121041560741,0.7669286947978713,13.073706064707169
2183,282.367838014431,96.13945870353835,38.74750925632913,0.7660656002532921,13.312634483280595
2184,282.156297957919,99.53586799368314,39.979324300671564,0.7652037395938756,13.554856426872133
2185,281.946133930540,102.8140782109485,41.23421075542302,0.764343324107047,13.800340248868881
2186,281.737408208434,105.94778588822003,42.509447911536725,0.7634845629819841,14.049051190141403
2187,281.530182641534,108.91125196992493,43.802045564996995,0.7626276633419712,14.300951306659115
2188,281.324518635250,111.67976155274407,45.10874858046041,0.7617728301533155,14.555999460496992
2189,281.120477132265,114.23005823145574,46.426050584848824,0.7609202660937048,14.81415130192883
2190,280.918118594480,116.54076074659777,47.75020404169744,0.7600701714756463,15.075359243062104
2191,280.717502985097,118.5927405790384,49.07723982148539,0.7592227441541096,15.339572435796144
2192,280.518689750850,120.36948038892373,50.402983643071245,0.7583781794155764,15.606736733834591
2193,280.321737804392,121.85732118763933,51.72308243674748,0.7575366701512425,15.876794658667201
2194,280.126705506834,123.04571937933358,53.03302949091013,0.7566984065753221,16.1496853686744
2195,279.933650650457,123.92721880757905,54.328206075253924,0.7558635765416094,16.42534474029636
2196,279.742630441580,124.49770490399123,55.60388643688258,0.7550323646677738,16.703705356694226
2197,279.553701483613,124.75636054340414,56.85530135012998,0.7542049534287874,16.98469622210709
2198,279.366919760288,124.70534225580992,58.077673643214005,0.753381522814553,17.26824313398765
2199,279.182340619054,124.34994739513563,59.266220561546106,0.7525622496853476,17.55426850551027
2200,279.000018754697,123.6983013494165,60.41624046296157,0.7517473086886175,17.842691162288737
2201,278.820008193120,122.76093935566561,61.52313420929158,0.7509368720835549,18.13342669452979
2202,278.642362275338,121.550788606111,62.58240680940163,0.7501311091804944,18.426387284313424
2203,278.467133641670,120.08273833630896,63.58976912936981,0.7493301871641387,18.721481503821227
2204,278.294374216142,118.3732242161728,64.54114119347933,0.7485342710197843,19.018614666388753
2205,278.124135191101,116.44010301891434,65.43264248143126,0.7477435229792344,19.317688641841855
2206,277.956467012042,114.30215621272148,66.2607164121171,0.7469581035559788,19.618601746219134
2207,277.791419362667,111.97885000956612,67.02209398339379,0.7461781710883357,19.92124888586257
2208,277.629041150156,109.4900341452711,67.71382973776151,0.7454038819738205,20.22552152783512
2209,277.469380490678,106.85567729189316,68.33331682919136,0.7446353907420163,20.531307673776848
2210,277.312484695132,104.09560116585911,68.8783176942391,0.7438728502499736,20.83849179422086
2211,277.158400255127,101.22925700862419,69.34697343149156,0.743116411839596,21.146954846922295
2212,277.007172829210,96.69600652356554,65.64922083649317,0.7423662255233181,21.456574374008518
2213,276.858847229330,91.29320541068947,60.08350516663272,0.7416224401738328,21.76722430032364
2214,276.713467407564,86.0520756680328,55.2618873999808,0.7408852035932296,22.078775034751818
2215,276.571076443090,80.9733759761849,51.06942876473648,0.7401546627683139,22.391093421089387
2216,276.431716529424,76.05753570346364,47.40882854001131,0.7394309640681928,22.70404271565894
2217,276.295428961919,71.30464761379558,44.19782599975387,0.7387142534480731,23.01748256364486
2218,276.162254125518,66.71446439361054,41.36683804028989,0.7380046766726424,23.331268970853664
2219,276.032231482800,62.28639956135611,38.857097523122455,0.7373023795391545,23.645254273296008
2220,275.905399562281,58.019532720200495,36.6189708134873,0.7366075081134971,23.95928711144029
2221,275.781795946997,53.91261635080005,34.610648879027934,0.7359202089707617,24.273212385631112
2222,275.661457263366,49.9640879572562,32.79686899878314,0.7352406294509575,24.586871223691897
2223,275.544419170337,46.17208311449928,31.148018171648065,0.7345689179101038,24.900100942270843
2224,275.430716348824,42.53445191857606,29.639179980685075,0.7339052239930031,25.21273499824997
2225,275.320382491425,39.04877599527673,28.249514035911762,0.7332496989028018,25.524602940462582
2226,275.213450292445,35.71238971069792,26.961539571484543,0.7326024956729522,25.83553037960864
2227,275.109951438202,32.52239846720441,25.760684152949533,0.7319637694651153,26.145338908353718
2228,275.009916597639,29.475701429957653,24.634810811080907,0.7313336778557353,26.453846060398895
2229,274.913375413239,26.5690136272922,23.573827862846088,0.7307123811231511,26.760865265261295
2230,274.820356492238,23.798887078941792,22.569383304350016,0.730100042564259,27.066205770125112
2231,274.730887398151,21.161733872219457,21.614558233523468,0.7294968287784616,27.369672602802005
2232,274.644994642601,18.653846579674788,20.7036791613885,0.728902910011154,27.671066478061483
2233,274.562703677464,16.271420970152544,19.83206474421112,0.728318460424542,27.97018377343171
2234,274.484038887330,14.010575088553393,18.995905089549375,0.7277436584675976,28.26681642013003
2235,274.409023582276,11.867369791525164,18.192080511528196,0.7271786871489012,28.560751879014063
2236,274.337679990952,9.837827069402486,17.418058340201593,0.7266237343911109,28.851773049700054
2237,274.270029254005,7.917947763766659,16.671778741869733,0.7260789932967517,29.139658252783132
2238,274.206091417810,6.103727873025811,15.951565793500302,0.7255446625382834,29.424181109012558
2239,274.145885428526,4.391173828992346,15.256064226784632,0.7250209466225903,29.70511053231176
2240,274.089429126488,2.7763167993177436,14.584173696516034,0.7245080562427119,29.98221064707066
2241,274.036739240916,1.2552252473111005,13.934997556253402,0.7240062085999447,30.25524073580609
2242,273.987831384961,0,13.134350059351075,0.7235156276801215,30.523955220145346
2243,273.942720051076,0,11.297270482350957,0.7230365445806206,30.788103607553126
2244,273.901418606722,0,9.717945454596446,0.7225691978192565,31.04743045974048
2245,273.863939290410,0,8.360040664931555,0.7221138336149304,31.301675380320706
2246,273.830293208068,0,7.192371006161901,0.7216707061717582,31.550573005381374
2247,273.800490329759,0,6.188172789476979,0.7212400779455307,31.79385301225871
2248,273.774539486717,0,5.324465576070181,0.7208222198958948,32.03124014290168
2249,273.752448368738,0,4.581520889868275,0.7204174117326549,32.26245423995649
2250,273.734223521896,0,3.942396056670493,0.7200259421284436,32.48721031102572
2251,273.719870346607,0,3.3925349899591595,0.7196481089155385,32.70521861226028
2252,273.709393096027,0,2.919434806697705,0.7192842192665283,32.91618475410248
2253,273.702794874791,0,2.5123517107915405,0.7189345898312207,33.119809843508264
2254,273.700077638095,0,2.1620507032024334,0.7185995468515481,33.31579065376603
2255,273.701242191114,0,1.860595578366007,0.7182794262466135,33.503819828074604
2256,273.706288188766,0,1.6011631200865974,0.7179745736431536,33.68358612922472
2257,273.715214135813,0,1.377885856295483,0.7176853443746444,33.854774727990105
2258,273.728017387304,0,1.185719298321247,0.7174121034335664,34.017067538755185
2259,273.744694149360,0,1.0203244282122403,0.7171552253572416,34.17014361246035
2260,273.765239480296,0,0.8779687206388209,0.7169150940692176,34.313679582246934
2261,273.789647292087,0,0.7554419328488647,0.7166921026541386,34.44735017097825
2262,273.817910352172,0,0.6499817089561919,0.7164866530529737,34.57082876896615
2263,273.850020285596,0,0.5592111692717426,0.7162991556968831,34.68378808069521
2264,273.885967577493,0,0.48108533125322267,0.7161300290533077,34.78590084796816
2265,273.925741575905,0,0.41384397010040225,0.7159796990776554,34.876840657464946
2266,273.969330494937,0,0.35597220319115436,0.7158485985836445,34.95628283433243
2267,274.016721418251,0,0.306166303408709,0.7157371665047337,35.023905424706996
2268,274.067900302896,0,0.26330381363740535,0.7156458470452325,35.07939027697963
2269,274.122851983461,0,0.22641860841434056,0.7155750887288274,35.122424223863014
2270,274.181560176579,0,0.1946790324422468,0.7155253433198325,35.15270036109236
2271,274.244007485744,0,0.16736895298609417,0.7154970646183582,35.169919436775906
2272,274.310175406473,0,0.14387193215302835,0.715490707133571,35.173791349339695
2273,274.380044331781,0,0.12365724374151506,0.7155067246180545,35.164036741202004
2274,274.453593557998,0,0.10626785004028007,0.7155455684625144,35.14038870843355
2275,274.530801290902,0,0.09131032845056955,0.7156076859573226,35.10259461302323
2276,274.611644652173,0,0.07844592824744859,0.7156935184137105,35.050417977109426
2277,274.696099686181,0,0.06738293519823886,0.7158034991387753,34.98364048560584
2278,274.784141367075,0,0.05787024445098272,0.7159380512815834,34.90206406390944
2279,274.875743606206,0,0.049691641942282636,0.7160975855516531,34.8055130062619
2280,274.970879259852,0,0.04266095248268395,0.7162824977985569,34.69383618434569
2281,275.069520137268,0,0.03661792993216904,0.71649316649033,34.566909274814954
2282,275.171637009031,0,0.031424601872691686,0.7167299500952621,34.424636984686224
2283,275.277199615709,0,0.026962185040875275,0.7169931843537647,34.2669553011336
2284,275.386176676823,0,0.023128452184115415,0.7172831795066291,34.09383367200194
2285,275.498535900118,0,0.019835396758566624,0.717600217478927,33.905277108845006
2286,275.614243991132,0,0.017007271372487393,0.7179445490114462,33.70132822751952
2287,275.733266663059,0,0.014578897960868257,0.7183163908378366,33.48206910336702
2288,275.855568646914,0,0.012494176795651997,0.7187159228909249,33.2476229556263
2289,275.981113701979,0,0.010704838931137195,0.7191432855453632,32.998155656136355
2290,276.109864626543,0,0.009169360248985611,0.7195985770208451,32.733876923943306
2291,276.241783268932,0,0.007852010537508987,0.7200818509043145,32.45504125050918
2292,276.376830538803,0,0.006722059598781641,0.7205931138237994,32.16194852561335
2293,276.514966418736,0,0.005753079030007118,0.7211323234066432,31.85494423543941
2294,276.656149976089,0,0.004922336608798435,0.7216993864519584,31.534419307638494
2295,276.800339375125,0,0.004210290211432093,0.7222941573803909,31.20080955214275
2296,276.947491889416,0,0.0036001395441061907,0.7229164370764704,30.85459460889188
2297,277.097563914494,0,0.003077886157897788,0.7235659720235414,30.496296502868862
2298,277.250510980780,0,0.0029016970331783706,0.7242424538856215,30.126477703564486
2299,277.406287766757,0,0.0027394862664155287,0.7249455193724881,29.745738823830123
2300,277.564848112401,0,0.00258547006411528,0.7256747505567605,29.354715853360084
2301,277.726145032861,3.753310028639051e-05,0.0024392703696031032,0.7264296760253991,28.954076764924174
2302,277.890130732378,0.00019275079352542662,0.0023005255621291283,0.7272097716231374,28.544518249652757
2303,278.056756618449,0.00035231849495962245,0.002168890150832888,0.7280144623876265,28.126761677351602
2304,278.225973316229,0.0005164023731862087,0.002044034094985345,0.7288431243776059,27.70154904039382
2305,278.397730683158,0.0006851589184634294,0.001925641848667469,0.7296950873222708,27.26963851612776
2306,278.571977823821,0.0008587326766021857,0.0018134117811551078,0.7305696372255506,26.831800027392667
2307,278.748663105031,0.0010372531534257104,0.0017070557803637771,0.7314660192509704,26.388810607398497
2308,278.927734171121,0.001220834344900162,0.0016062979357362413,0.7323834416916455,25.9414497675608
2309,279.109137959477,0.0014095715873398663,0.001510874269868417,0.7333210791986624,25.49049505860663
2310,279.292820716238,0.0016035364952147442,0.0014205328210633505,0.7342780764446846,25.036717549174234
2311,279.478728012239,0.0018027766453063236,0.0013350323182928807,0.7352535520271157,24.58087749043127
2312,279.666804759136,0.002007312834304245,0.001254141748750106,0.7362466027187476,24.123720319016464
2313,279.856995225729,0.00221713538721126,0.001177640123098521,0.7372563074762457,23.66597294182022
2314,280.049243054480,0.0024322011804301215,0.0011053160422265266,0.7382817314084439,23.2083403383675
2315,280.243491278207,0.002652429359392661,0.0010369674876359134,0.739321929650272,22.75150244743589
2316,280.439682336969,0.002877697384982913,0.0009724014712587847,0.7403759511748198,22.29611121338652
2317,280.637758095122,0.003107842414383687,0.0009114329990823888,0.7414428427479054,21.842788383198283
2318,280.837659858543,0.003342653879323127,0.0008538854409918566,0.7425216523413822,21.39212353012008
2319,281.039328392026,0.003492243437969538,0.0009006981573377685,0.743611432308914,20.944673245658013
2320,281.242703936832,0.0036544155430799446,0.0009892767439209674,0.7447112432353744,20.50095871349493
2321,281.447726228397,0.0038796340885183887,0.0010800372528514096,0.7458201560044581,20.06146575507367
2322,281.654334514193,0.004178115077113437,0.0011732384836312694,0.7469372547552185,19.62664421751187
2323,281.862467571725,0.004561489821235248,0.0012691015467626435,0.7480616392404877,19.196907876006343
2324,282.072063726676,0.00504293361387435,0.001367804443252398,0.7491924269355341,18.772634641559556
2325,282.283060871182,0.005637288837508312,0.001469476391567269,0.7503287548864539,18.354167038952077
2326,282.495396482231,0.006361176891882087,0.0015741921245617403,0.7514697813012586,17.941812925455284
2327,282.709007640208,0.007233092531057119,0.0016819662304171038,0.7526146868916685,17.535846418708886
2328,282.923831047511,0.00827347303635872,0.0017927476856009433,0.7537626759762205,17.13650900242295
2329,283.139803047330,0.009504733632896086,0.001906414910369936,0.7549129773573664,16.744010779428038
2330,283.356859642499,0.010951259990130106,0.0020227715290407305,0.7560648449868289,16.358531842974557
2331,283.574936514466,0.01263934815712412,0.002141543061321157,0.7572175584345916,15.980223738959337
2332,283.793969042345,0.014597082197499823,0.002262374732551211,0.7583704231776128,15.609210993826832
2333,284.013892322073,0.016854139939990142,0.002384830692112087,0.7595227707274613,15.245592685351058
2334,284.234641185635,0.019431691451613733,0.002521775917421283,0.7606739585562075,14.889444041218319
2335,284.456150220379,0.02236447761451468,0.002730584249137045,0.7618233700630075,14.540818023519375
2336,284.678353788397,0.02579744277901635,0.003028921201483033,0.7629704142242508,14.199746911757398
2337,284.901186045976,0.029928724259297795,0.0034314003518621156,0.764114525215414,13.866243876151948
2338,285.124580963110,0.03501509316013536,0.003954829424077877,0.7652551619714483,13.54030449283294
2339,285.348472343062,0.0413851791774956,0.004618295484831084,0.7663918076573092,13.221908219706012
2340,285.572793841986,0.049454507319541756,0.005443178560411386,0.7675239690777819,12.911019818626736
2341,285.797478988580,0.05974217722958117,0.006453071195163073,0.7686511760379592,12.60759071811667
2342,286.022461203786,0.07288882894368279,0.007673581126477832,0.7697729806647189,12.31156031237159
2343,286.247673820518,0.08967530970100326,0.009131995977991246,0.7708889566985507,12.022857193652422
2344,286.473050103412,0.11104119275960653,0.010856792678125513,0.7719986987641106,11.74140031631802
2345,286.698523268622,0.13810201050928864,0.012876981927168291,0.7731018216267426,11.467100091807762
2346,286.924026503577,0.17215603309411628,0.01525852945841971,0.7741979594300845,11.199859417210721
2347,287.149492986802,0.2148840893232493,0.01819842111857021,0.7752867649827108,10.939574624467626
2348,287.374855907713,0.2688168840227362,0.021982781601151476,0.7763679089642451,10.68613638160765
2349,287.600048486411,0.33774296817537613,0.026990394162011568,0.7774410792105085,10.439430513034408
2350,287.825003993477,0.42720616427812025,0.0337141701754214,0.7785059799689736,10.199338766371714
2351,288.049655769738,0.5451316304568089,0.04278422449861241,0.7795623311902382,9.965739514443616
2352,288.273937246025,0.7025844504778902,0.0549913234551272,0.780609867832432,9.738508400778493
2353,288.497781962895,0.9146445074449168,0.07130874458598833,0.7816483391772001,9.51751893208834
2354,288.721123590329,1.2013558236795168,0.09291005060488318,0.7826775081663918,9.302643019051837
2355,288.943895947382,1.5886638236686872,0.12119584462839354,0.7836971507650088,9.093751467518643
2356,289.166033021796,2.1094633559244773,0.1581320869379607,0.7847070553440588,8.890714424572103
2357,289.387468989563,2.8064729844722702,0.20697909795521635,0.7857070220860464,8.693401781919905
2358,289.608138234426,3.7376795058282846,0.2729741394497439,0.7866968624114569,8.501683539853442
2359,289.827975367326,4.983405235692376,0.36415441303745283,0.7876763984343087,8.31543013289852
2360,290.046915245775,6.653497309256951,0.49236413811016644,0.7886454624363963,8.134512722192293
2361,290.264892993163,8.890886155063265,0.6744026818191017,0.7896038963588846,7.958803456610418
2362,290.481844017974,11.864097494451606,0.9332106902450701,0.7905515513267962,7.788175702963075
2363,290.697704032946,15.737096079041894,1.298965902671866,0.7914882871866957,7.622504250266199
2364,290.912409074094,20.603909922729052,1.8113073630710066,0.7924139720719127,7.461665488476652
2365,291.125895519680,26.385046840322964,2.525674672666775,0.7933284819833676,7.305537564743165
2366,291.338100109064,32.696335269305806,3.523151872255179,0.794231700393988,7.154000518699937
2367,291.548959961444,38.72676451059044,4.921186159445673,0.7951235178702298,7.006936398422564
2368,291.758412594497,43.23900373043182,6.879254299272219,0.7960038317127651,6.864229359468409
2369,291.966395942888,44.8838651374227,9.58684987944182,0.7968725456160757,6.725765747276877
2370,292.172848376660,42.856123740851885,13.21442669959066,0.7977295693461172,6.591434165640345
2371,292.377708719502,37.400917472395264,17.8134391701073,0.7985748184178787,6.461125534100288
2372,292.580916266875,29.602976186087172,23.175960838722297,0.7994082138223881,6.334733128714366
2373,292.782410803995,20.841490254393257,28.68938842067005,0.8002296817397213,6.212152616366519
2374,292.982132623683,12.584161438964694,33.304385446212535,0.8010391532759216,6.093282078197331
2375,293.180022544053,6.218888700194096,35.86606345028411,0.8018365642117116,5.978022024521565
2376,293.376021926051,2.4420784887935345,35.87046618394256,0.8026218547656083,5.866275401900101
2377,293.570072690830,0.8140218331244992,33.919700549911994,0.8033949693659156,5.757947593711062
2378,293.762117336960,0.33356934086773277,31.11685773968877,0.8041558564405848,5.652946413758256
2379,293.952098957470,0.3018795721344937,28.211578840510686,0.8049044682103185,5.551182095515702
2380,294.139961256702,0.47808939996961725,25.480718241181926,0.8056407604970938,5.452567275849696
2381,294.325648567002,0.8498496431107683,22.983806573006763,0.8063646925373773,5.357016975261804
2382,294.509105865218,1.4815281711551371,20.723372631471648,0.807076226811181,5.26444857347446
2383,294.690278788991,2.4582899067810824,18.696844333529658,0.8077753288755846,5.174781782453689
2384,294.869113652871,3.855033054303078,16.91231815436967,0.8084619672078752,5.087938616412805
2385,295.045557464231,5.70313971714937,15.394851441075627,0.8091361130543372,5.003843359963661
2386,295.219557938960,7.9519370159170375,14.189625567481755,0.809797740273718,4.922422535682859
2387,295.391063516963,10.436000135471657,13.361106831507414,0.8104468252317569,4.843604864015016
2388,295.560023377436,12.869375737357371,12.98463792636293,0.8110833466509262,4.7673212291492435
2389,295.726387453925,14.884735761517089,13.12708841897513,0.8117072854925289,4.693504639828379
2390,295.890106449164,16.120637540375956,13.816176477111528,0.8123186248395023,4.622090190279978
2391,296.051131849682,16.338902641127213,15.005018775404483,0.8129173497862099,4.553015020121125
2392,296.209415940177,15.527883504620437,16.54799012370526,0.8135034473253037,4.48621827500915
2393,296.364911817657,13.929037731906067,18.207721766748485,0.8140769062560907,4.421641064657425
2394,296.517573405338,11.959200003114665,19.70208733286809,0.814637717085638,4.359226422648597
2395,296.667355466296,10.069295171802768,20.78151469828439,0.8151858719347826,4.2989192659242565
2396,296.814213616875,8.6096336306816,21.309463941834547,0.8157213644516284,4.240666354086981
2397,296.958104339835,7.759437535874519,21.301545214133203,0.8162441897299403,4.184416248926888
2398,297.098984997249,7.541208327937593,20.89412477339196,0.8167543442242555,4.130119275357594
2399,297.236813843135,7.880835994720521,20.27278505279886,0.8172518256785619,4.077727481040563
2400,297.371550035837,8.655094087494762,19.615377442135504,0.8177366330558271,4.027194597506657
2401,297.503153650111,9.709513729590903,19.067899308044304,0.818208766466435,3.9784760019125627
2402,297.631585688966,10.865453548459161,18.738682011945258,0.8186682271038871,3.9315286795271596
2403,297.756808095216,11.936513642204552,18.69506734785248,0.8191150171821884,3.886311186518019
2404,297.878783762760,12.759128042286992,18.957911998106187,0.8195491398777012,3.842783613551683
2405,297.997476547575,13.228083589798603,19.4975610638979,0.8199705992736168,3.800907550466019
2406,298.112851278428,13.321280972155735,20.23759577670148,0.8203794003031789,3.7606460518987355
2407,298.224873767296,13.100694484408965,21.070267337989453,0.8207755487033976,3.7219636032065715
2408,298.333510819498,12.687732404163034,21.881670625986132,0.8211590509664007,3.6848260869992524
2409,298.438730243530,12.2233149805219,22.578913166106137,0.8215299142940442,3.6492007517426757
2410,298.540500860607,11.829030921682863,23.10971656533178,0.8218881465551107,3.6150561803410457
2411,298.638792513898,11.58260755812133,23.468015004517493,0.8222337562458132,3.58236225953405
2412,298.733576077465,11.51157252926323,23.685656772061684,0.8225667524515128,3.551090151676451
2413,298.824823464893,11.601042371113575,23.816035761825827,0.8228871448118817,3.5212122652650995
2414,298.912507637611,11.808121049546937,23.917017525586793,0.8231949434886285,3.4927022274959554
2415,298.996602612907,12.077340614975322,24.037778106868085,0.8234901591343385,3.465534857692645
2416,299.077083471624,12.35425733628337,24.211078242055944,0.8237728028643186,3.4396861423377603
2417,299.153926365546,12.59567507518779,24.450716557545658,0.824042886230054,3.415133209527939
2418,299.227108524468,12.775522747664443,24.75316249847981,0.8243004211942743,3.3918543048581933
2419,299.296608262935,12.886083728368149,25.102169108390456,0.8245454201113463,3.3698287716204125
2420,299.362404986675,12.934932743853945,25.474986011385035,0.8247778957147497,3.3490370235795206
2421,299.424479198698,12.939216712861391,25.848471524719116,0.8249978610811786,3.3294605282459973
2422,299.482812505077,12.919323681981362,26.203860843925334,0.825205329630475,3.3110817833487576
2423,299.537387620392,12.893493248088266,26.529382444000362,0.825400315107354,3.2938843015981307
2424,299.588188372860,12.874570477352458,26.82056528152221,0.825582831563393,3.2778525864522248
2425,299.635199709122,12.868899801020056,27.0789116139018,0.8257528933467652,3.2629721192713994
2426,299.678407698703,12.876942804835904,27.309589017029776,0.8259105151383083,3.249229347020181
2427,299.717799538145,12.895211073111259,27.519077986150215,0.8260557118938787,3.2366116492687116
2428,299.753363554794,12.918204216547341,27.713308802694165,0.8261884988491002,3.2251073407502315
2429,299.785089210266,12.940177855260098,27.896486593423376,0.8263088915329039,3.2147056486756336
2430,299.812967103564,12.956376420426176,28.070691874859254,0.826416905762843,3.2053967006309216
2431,299.836988973865,12.96365043519384,28.23605696584673,0.8265125576314198,3.1971715111825008
2432,299.857147702973,12.960536283184828,28.391284381215574,0.8265958635191432,3.190021967846341
2433,299.873437317420,12.94693144633861,28.53428204955015,0.8266668401691921,3.1839408310241395
2434,299.885852990242,12.923680213197477,28.662809732126284,0.826725504561159,3.1789217201491318
2435,299.894391042407,12.892019114663384,28.774831011507505,0.8267718740637474,3.174959057881724
2436,299.899048943906,12.853182356207899,28.86882709989904,0.8268059664014876,3.1720481475869553
2437,299.899825314502,12.808380810620806,28.943889234892374,0.8268277994554795,3.1701851191004087
2438,299.896719924140,12.75811614788903,28.999483335065843,0.8268373918221774,3.1693668560548303
2439,299.889733693015,12.702858288511568,29.0355786534286,0.8268347622160329,3.169591148966579
2440,299.878868691296,12.642887233257849,29.052366710390643,0.8268199296587275,3.17085649370671
2441,299.864128138520,12.577845157270982,29.05003769229085,0.8267929140562169,3.173162269149006
