period,yr,month,days,total_days,model,emissions,Tmin,Tmax,Tave,T_K,Prec_mm,Tmin_rollMean,Tmin_rollSD,Tmax_rollMean,Tmax_rollSD,degree_days,DD_rollMean,DD_rollSD
historical,1974,10,4965,4965,CGCM3.1 (T47),High (A2),8.49252892,20.1518764,14.32220266,287.4722027,,8.1324598,1.84204049,19.1018974,1.62762244,,,
historical,1974,11,4995,4995,CGCM3.1 (T47),High (A2),-1.7915613,8.46484518,3.33664194,276.4866419,,-0.0493557,2.57962602,9.86883881,1.76843733,,,
historical,1974,12,5025,5025,CGCM3.1 (T47),High (A2),-6.8143737,3.45978022,-1.67729674,271.4727033,,-5.8935804,1.89558362,3.43858106,1.62301708,,,
historical,1975,1,5055,5055,CGCM3.1 (T47),High (A2),-10.724341,0.16999523,-5.277172885,267.8728271,,-8.7288781,2.1857425,1.68301864,1.81167906,,,
historical,1975,2,5085,5085,CGCM3.1 (T47),High (A2),-8.7641559,4.22102594,-2.27156498,270.878435,,-6.3116908,2.83825282,4.45215963,2.18082601,,,
historical,1975,3,5115,5115,CGCM3.1 (T47),High (A2),0.56635323,11.8255243,6.195938765,279.3459388,,0.1425843,1.81293554,11.596423,1.17765221,,,
historical,1975,4,5145,5145,CGCM3.1 (T47),High (A2),7.83561516,19.6534405,13.74452783,286.8945278,,7.43987454,1.10935932,19.8391144,1.39220807,,,
historical,1975,5,5175,5175,CGCM3.1 (T47),High (A2),14.6217461,28.3018875,21.4618168,294.6118168,,13.7060542,0.93038093,26.3158991,1.4401774,,,
historical,1975,6,5205,5205,CGCM3.1 (T47),High (A2),17.6386242,29.609724,23.6241741,296.7741741,,18.7966219,0.91373331,30.2181885,1.5791418,,,
historical,1975,7,5235,5235,CGCM3.1 (T47),High (A2),21.3426609,32.4945717,26.9186163,300.0686163,,21.9322836,1.20617895,31.0221461,1.09295584,,,
historical,1975,8,5265,5265,CGCM3.1 (T47),High (A2),20.9794941,30.4199972,25.69974565,298.8497457,,20.9192124,0.92657864,29.8882992,1.23654476,,,
historical,1975,9,5295,5295,CGCM3.1 (T47),High (A2),14.6291752,25.9423552,20.2857652,293.4357652,,14.3931575,0.67413959,25.7475363,0.91932438,,,
historical,1975,10,5325,5325,CGCM3.1 (T47),High (A2),7.30684423,19.8813648,13.59410452,286.7441045,,8.02082362,1.82450406,19.0926625,1.6242339,,,
historical,1975,11,5355,5355,CGCM3.1 (T47),High (A2),-6.2919898,6.20016408,-0.04591286,273.1040871,,-0.1795202,2.55704486,10.0348023,1.81437807,,,
historical,1975,12,5385,5385,CGCM3.1 (T47),High (A2),-9.0568371,1.30053204,-3.87815253,269.2718475,,-6.1007672,1.97249901,3.40512212,1.62547059,,,
historical,1976,1,5415,5415,CGCM3.1 (T47),High (A2),-11.091857,0.1766363,-5.45761035,267.6923897,,-8.6671073,2.14679473,1.87195313,1.67597318,,,
historical,1976,2,5445,5445,CGCM3.1 (T47),High (A2),-2.9703884,7.81571054,2.42266107,275.5726611,,-6.4562197,2.77842988,4.4550272,2.18233853,,,
historical,1976,3,5475,5475,CGCM3.1 (T47),High (A2),0.63890165,13.0338392,6.836370425,279.9863704,,0.8438264,1.97951825,11.9844704,1.47447252,,,
historical,1976,4,5505,5505,CGCM3.1 (T47),High (A2),7.39314461,18.8034296,13.09828711,286.2482871,,7.43317808,1.10735324,20.0752531,1.61406739,,,
historical,1976,5,5535,5535,CGCM3.1 (T47),High (A2),14.2087021,26.9527044,20.58070325,293.7307033,,13.8368202,0.86204363,26.5210957,1.34085277,,,
historical,1976,6,5565,5565,CGCM3.1 (T47),High (A2),19.4718513,32.0170202,25.74443575,298.8944358,,18.9562224,0.70554493,30.6630356,1.30800998,,,
historical,1976,7,5595,5595,CGCM3.1 (T47),High (A2),22.271389,30.9422312,26.6068101,299.7568101,,22.0753145,1.10629701,31.3126261,1.16156043,,,
historical,1976,8,5625,5625,CGCM3.1 (T47),High (A2),19.8614397,30.4015732,25.13150645,298.2815065,,21.0623309,0.94557761,30.2757853,1.57425085,,,
historical,1976,9,5655,5655,CGCM3.1 (T47),High (A2),13.4175215,27.665513,20.54151725,293.6915173,,14.402415,0.67389407,25.8311699,0.96668387,,,
historical,1976,10,5685,5685,CGCM3.1 (T47),High (A2),10.0257549,21.9529362,15.98934555,289.1393456,,8.33565742,1.2089645,19.5631939,1.19835016,,,
historical,1976,11,5715,5715,CGCM3.1 (T47),High (A2),2.28347039,12.3858304,7.334650395,280.4846504,,-0.2061623,2.55811716,9.88357225,1.84518242,,,
historical,1976,12,5745,5745,CGCM3.1 (T47),High (A2),-4.6965864,5.33806062,0.32073711,273.4707371,,-6.3432951,2.10987888,3.26845414,1.71744996,,,
historical,1977,1,5775,5775,CGCM3.1 (T47),High (A2),-10.690804,-0.0800178,-5.3854109,267.7645891,,-8.5479032,2.05811154,2.09452913,1.54808516,,,
historical,1977,2,5805,5805,CGCM3.1 (T47),High (A2),-5.8760974,4.7475009,-0.56429825,272.5857018,,-6.475377,2.78377999,4.70602596,1.94231133,,,
historical,1977,3,5835,5835,CGCM3.1 (T47),High (A2),-0.7572442,11.16715,5.2049529,278.3549529,,0.73629736,2.08913514,11.8653389,1.59553658,,,
historical,1977,4,5865,5865,CGCM3.1 (T47),High (A2),8.68866825,21.8931704,15.29091933,288.4409193,,7.67213984,1.42354582,20.4975148,1.94742848,,,
historical,1977,5,5895,5895,CGCM3.1 (T47),High (A2),14.3814764,28.6664677,21.52397205,294.6739721,,13.8645532,0.85653291,26.5633515,1.33135048,,,
historical,1977,6,5925,5925,CGCM3.1 (T47),High (A2),19.6418228,32.7566338,26.1992283,299.3492283,,19.1746326,0.76615858,30.8510484,1.40323901,,,
historical,1977,7,5955,5955,CGCM3.1 (T47),High (A2),21.9873676,32.5350513,27.26120945,300.4112095,,22.0113337,1.04930477,31.451941,1.12374761,,,
historical,1977,8,5985,5985,CGCM3.1 (T47),High (A2),21.8731518,30.0600119,25.96658185,299.1165819,,20.9130976,0.87644363,30.1551055,1.64308628,,,
historical,1977,9,6015,6015,CGCM3.1 (T47),High (A2),13.2445393,24.1867132,18.71562625,291.8656263,,14.3830988,0.64803021,25.7788427,0.98499939,,,
historical,1977,10,6045,6045,CGCM3.1 (T47),High (A2),10.0239854,19.4559565,14.73997095,287.889971,,8.41768586,1.18585078,19.6837091,1.29735292,,,
historical,1977,11,6075,6075,CGCM3.1 (T47),High (A2),1.973593,10.2254257,6.09950935,279.2495094,,-0.0421034,2.57399742,10.1905698,1.84140567,,,
historical,1977,12,6105,6105,CGCM3.1 (T47),High (A2),-3.9760616,5.36274457,0.693341485,273.8433415,,-6.0559665,1.85596536,3.6242873,1.47578978,,,
historical,1978,1,6135,6135,CGCM3.1 (T47),High (A2),-5.0941944,3.51448536,-0.78985452,272.3601455,,-8.7983199,2.22163916,1.90923522,1.46262445,,,
historical,1978,2,6165,6165,CGCM3.1 (T47),High (A2),-2.825983,7.4749434,2.3244802,275.4744802,,-6.7148426,3.34358556,4.33641451,2.84806447,,,
historical,1978,3,6195,6195,CGCM3.1 (T47),High (A2),1.54117662,11.3290911,6.43513386,279.5851339,,0.83236549,1.96290954,11.8578902,1.60661553,,,
historical,1978,4,6225,6225,CGCM3.1 (T47),High (A2),6.77465224,18.1152582,12.44495522,285.5949552,,7.77933682,1.41695541,20.6166975,1.92456663,,,
historical,1978,5,6255,6255,CGCM3.1 (T47),High (A2),11.6157117,25.424551,18.52013135,291.6701314,,13.8094853,0.85749283,26.5159779,1.3157098,,,
historical,1978,6,6285,6285,CGCM3.1 (T47),High (A2),19.7255297,29.1669626,24.44624615,297.5962462,,19.2693963,0.88581886,30.9280949,1.39412054,,,
historical,1978,7,6315,6315,CGCM3.1 (T47),High (A2),20.9406338,30.7894182,25.865026,299.015026,,21.884593,0.93593985,31.3114916,1.1904439,,,
historical,1978,8,6345,6345,CGCM3.1 (T47),High (A2),20.9714928,33.0857201,27.02860645,300.1786065,,20.8704542,0.88025104,30.2104722,1.60352854,,,
historical,1978,9,6375,6375,CGCM3.1 (T47),High (A2),14.8991714,24.8369284,19.8680499,293.0180499,,14.4448661,0.6440087,25.748037,0.99043753,,,
historical,1978,10,6405,6405,CGCM3.1 (T47),High (A2),10.041122,19.2171602,14.6291411,287.7791411,,8.42229555,1.1792228,19.7331271,1.23107793,,,
historical,1978,11,6435,6435,CGCM3.1 (T47),High (A2),1.121068,11.2961273,6.20859765,279.3585977,,0.00037847,2.55464824,10.1701788,1.84368653,,,
historical,1978,12,6465,6465,CGCM3.1 (T47),High (A2),-4.2741852,4.03692842,-0.11862839,273.0313716,,-6.2442806,1.72561849,3.56493111,1.44809471,,,
historical,1979,1,6495,6495,CGCM3.1 (T47),High (A2),-8.2282996,1.83825767,-3.195020965,269.954979,,-8.9318025,2.17712084,1.87284574,1.45361772,,,
historical,1979,2,6525,6525,CGCM3.1 (T47),High (A2),-4.2898619,6.13687229,0.923505195,274.0735052,,-6.611248,3.26674855,4.32983348,2.85026305,,,
historical,1979,3,6555,6555,CGCM3.1 (T47),High (A2),2.37970543,13.1677299,7.773717665,280.9237177,,0.67567077,1.84603532,11.8281629,1.58013414,,,
historical,1979,4,6585,6585,CGCM3.1 (T47),High (A2),5.52279568,18.1606216,11.84170864,284.9917086,,8.08806647,1.36681184,20.7106031,1.88312823,,,
historical,1979,5,6615,6615,CGCM3.1 (T47),High (A2),14.5495653,26.1811695,20.3653674,293.5153674,,14.0312072,0.95797362,26.8620111,1.32500948,,,
historical,1979,6,6645,6645,CGCM3.1 (T47),High (A2),18.5338621,29.7861385,24.1600003,297.3100003,,19.2115926,0.92564293,31.2046768,1.23075352,,,
historical,1979,7,6675,6675,CGCM3.1 (T47),High (A2),20.8516073,32.1673164,26.50946185,299.6594619,,21.6902215,0.57912841,31.443416,1.20728087,,,
historical,1979,8,6705,6705,CGCM3.1 (T47),High (A2),19.0179558,29.1835995,24.10077765,297.2507777,,20.815149,0.82797524,30.3927877,1.50607237,,,
historical,1979,9,6735,6735,CGCM3.1 (T47),High (A2),14.6432066,25.1693802,19.9062934,293.0562934,,14.5178093,0.69415181,25.8576756,0.99698423,,,
historical,1979,10,6765,6765,CGCM3.1 (T47),High (A2),8.70951939,18.0350647,13.37229205,286.522292,,8.47506057,1.15575026,19.8059927,1.16419927,,,
historical,1979,11,6795,6795,CGCM3.1 (T47),High (A2),3.1514951,11.9619093,7.5567022,280.7067022,,0.12396368,2.60099703,10.1618373,1.84649152,,,
historical,1979,12,6825,6825,CGCM3.1 (T47),High (A2),-4.7985711,4.79374886,-0.00241112,273.1475889,,-5.9624854,1.93728113,4.04998881,1.71303293,,,
historical,1980,1,6855,6855,CGCM3.1 (T47),High (A2),-5.1915348,4.68667793,-0.252428435,272.8975716,,-8.933426,2.17636456,1.79852474,1.43239714,,,
historical,1980,2,6885,6885,CGCM3.1 (T47),High (A2),-4.7026012,4.00878596,-0.34690762,272.8030924,,-6.3257112,3.35110324,4.6717087,2.89415928,,,
historical,1980,3,6915,6915,CGCM3.1 (T47),High (A2),0.86024767,11.8455787,6.352913185,279.5029132,,1.00293894,1.84891411,12.1800543,1.66323103,,,
historical,1980,4,6945,6945,CGCM3.1 (T47),High (A2),9.46786976,22.1933441,15.83060693,288.9806069,,7.84196509,1.68370144,20.3403665,2.14260745,,,
historical,1980,5,6975,6975,CGCM3.1 (T47),High (A2),13.8139329,24.3297186,19.07182575,292.2218258,,13.7658054,1.26138955,26.5974834,1.5843494,,,
historical,1980,6,7005,7005,CGCM3.1 (T47),High (A2),19.45893,30.6074209,25.03317545,298.1831755,,19.2966545,0.90286944,31.0138004,1.29718815,,,
historical,1980,7,7035,7035,CGCM3.1 (T47),High (A2),21.0845404,30.5799847,25.83226255,298.9822626,,21.6876722,0.58033771,31.6255386,0.9491497,,,
historical,1980,8,7065,7065,CGCM3.1 (T47),High (A2),21.0014935,29.8449774,25.42323545,298.5732355,,20.8848122,0.87256721,30.3929664,1.50592963,,,
historical,1980,9,7095,7095,CGCM3.1 (T47),High (A2),14.0352106,26.2606783,20.14794445,293.2979445,,14.4042706,0.65681644,25.670244,1.04913232,,,
historical,1980,10,7125,7125,CGCM3.1 (T47),High (A2),7.7244432,19.5888529,13.65664805,286.8066481,,8.2822884,1.31799946,19.6119061,1.27359198,,,
historical,1980,11,7155,7155,CGCM3.1 (T47),High (A2),-0.4252891,11.315423,5.44506695,278.595067,,-0.2828293,3.20932386,9.99333575,2.08588874,,,
historical,1980,12,7185,7185,CGCM3.1 (T47),High (A2),-7.7894173,3.1295507,-2.3299333,270.8200667,,-6.1509999,2.12067864,3.95678978,1.77511791,,,
historical,1981,1,7215,7215,CGCM3.1 (T47),High (A2),-9.5999603,1.67795563,-3.961002335,269.1889977,,-8.9224207,2.16668727,1.80764032,1.42127289,,,
historical,1981,2,7245,7245,CGCM3.1 (T47),High (A2),-6.1221192,5.51545024,-0.30333448,272.8466655,,-6.2209009,3.28458021,4.48133401,2.99392428,,,
historical,1981,3,7275,7275,CGCM3.1 (T47),High (A2),4.75954223,14.8468118,9.803177015,282.953177,,0.93115352,1.88258256,12.1793017,1.66340935,,,
historical,1981,4,7305,7305,CGCM3.1 (T47),High (A2),7.70154476,22.5398035,15.12067413,288.2706741,,7.8171017,1.68582263,20.2487372,2.1958131,,,
historical,1981,5,7335,7335,CGCM3.1 (T47),High (A2),14.0648742,26.935194,20.5000341,293.6500341,,13.7743419,1.26806152,26.4725403,1.48774455,,,
historical,1981,6,7365,7365,CGCM3.1 (T47),High (A2),18.7941151,32.0874062,25.44076065,298.5907607,,19.3389515,0.82496498,31.0866357,1.2312863,,,
historical,1981,7,7395,7395,CGCM3.1 (T47),High (A2),22.0564432,33.0070553,27.53174925,300.6817493,,21.7988081,0.62313726,31.7330567,1.11067893,,,
historical,1981,8,7425,7425,CGCM3.1 (T47),High (A2),21.8908911,33.3267136,27.60880235,300.7588024,,20.8956427,0.87459696,30.3077968,1.53053969,,,
historical,1981,9,7455,7455,CGCM3.1 (T47),High (A2),14.4324517,26.7347908,20.58362125,293.7336213,,14.3933934,0.65370281,25.5815607,1.06494171,,,
historical,1981,10,7485,7485,CGCM3.1 (T47),High (A2),7.21400309,20.7545986,13.98430085,287.1343008,,8.35867377,1.27960279,19.5527191,1.27494473,,,
historical,1981,11,7515,7515,CGCM3.1 (T47),High (A2),-0.4329528,8.78859329,4.177820245,277.3278202,,0.43518487,2.54528782,10.4040546,1.66705786,,,
historical,1981,12,7545,7545,CGCM3.1 (T47),High (A2),-8.6070538,1.5624643,-3.52229475,269.6277053,,-5.697183,1.96508161,4.36298297,1.61005194,,,
historical,1982,1,7575,7575,CGCM3.1 (T47),High (A2),-9.3738303,2.36537099,-3.504229655,269.6457703,,-8.938354,2.18480482,1.71939394,1.55638193,,,
historical,1982,2,7605,7605,CGCM3.1 (T47),High (A2),-7.2772439,4.16813135,-1.554556275,271.5954437,,-6.749465,3.17518783,3.9769315,2.83938621,,,
historical,1982,3,7635,7635,CGCM3.1 (T47),High (A2),-1.6866446,9.85158539,4.082470395,277.2324704,,0.59508642,2.23663695,11.761363,1.97550347,,,
historical,1982,4,7665,7665,CGCM3.1 (T47),High (A2),10.3891616,23.8868589,17.13801025,290.2880103,,7.83280975,1.68227856,20.1304796,2.31332015,,,
historical,1982,5,7695,7695,CGCM3.1 (T47),High (A2),13.8479948,26.5014887,20.17474175,293.3247418,,13.6194501,1.31296335,26.3561654,1.49647063,,,
historical,1982,6,7725,7725,CGCM3.1 (T47),High (A2),20.4523335,32.4153194,26.43382645,299.5838265,,19.3364837,0.82456817,30.9246598,1.21372331,,,
historical,1982,7,7755,7755,CGCM3.1 (T47),High (A2),22.5642242,31.8665705,27.21539735,300.3653974,,21.7769525,0.60895944,31.7353854,1.10888044,,,
historical,1982,8,7785,7785,CGCM3.1 (T47),High (A2),20.5506001,28.7175426,24.63407135,297.7840714,,21.0969244,0.86753209,30.2736032,1.5324355,,,
historical,1982,9,7815,7815,CGCM3.1 (T47),High (A2),15.0910726,25.2066946,20.1488836,293.2988836,,14.5632903,0.61651201,25.6627752,1.25658215,,,
historical,1982,10,7845,7845,CGCM3.1 (T47),High (A2),8.52109909,21.2181988,14.86964895,288.0196489,,8.23723943,1.1637107,19.4614552,1.11138969,,,
historical,1982,11,7875,7875,CGCM3.1 (T47),High (A2),1.00399518,11.7049422,6.35446869,279.5044687,,-0.2806112,3.03379379,9.78606397,2.07020203,,,
historical,1982,12,7905,7905,CGCM3.1 (T47),High (A2),-6.2123384,4.41770148,-0.89731846,272.2526815,,-6.1348266,2.23718732,3.93318489,1.92412766,,,
historical,1983,1,7935,7935,CGCM3.1 (T47),High (A2),-11.320754,1.61394328,-4.85340536,268.2965946,,-8.8006942,2.10976116,1.84126551,1.45025877,,,
historical,1983,2,7965,7965,CGCM3.1 (T47),High (A2),-14.423132,-2.8475876,-8.6353598,264.5146402,,-6.6628186,3.21416934,4.07675525,2.88807084,,,
historical,1983,3,7995,7995,CGCM3.1 (T47),High (A2),-1.1073177,9.65575314,4.27421772,277.4242177,,1.13582473,2.57102248,12.2822107,2.49115071,,,
historical,1983,4,8025,8025,CGCM3.1 (T47),High (A2),8.23594332,20.8750048,14.55547406,287.7054741,,7.64309827,1.6937386,19.7580224,2.33089228,,,
historical,1983,5,8055,8055,CGCM3.1 (T47),High (A2),13.5205646,26.6763554,20.09846,293.24846,,13.6515075,1.33750515,26.098869,1.28836669,,,
historical,1983,6,8085,8085,CGCM3.1 (T47),High (A2),20.6913919,31.1628418,25.92711685,299.0771169,,19.2805181,0.82266131,30.6664056,1.07977727,,,
historical,1983,7,8115,8115,CGCM3.1 (T47),High (A2),22.0580387,30.1097183,26.0838785,299.2338785,,21.7067102,0.62656944,31.8600159,1.27268782,,,
historical,1983,8,8145,8145,CGCM3.1 (T47),High (A2),20.5859432,29.4329405,25.00944185,298.1594419,,21.0155419,0.82854647,30.3004107,1.5309039,,,
historical,1983,9,8175,8175,CGCM3.1 (T47),High (A2),14.7154655,25.4354973,20.0754814,293.2254814,,14.7287085,0.448511,25.8385206,1.16105346,,,
historical,1983,10,8205,8205,CGCM3.1 (T47),High (A2),6.89962292,18.4388943,12.66925861,285.8192586,,8.1662089,1.06325518,19.5471354,1.14669202,,,
historical,1983,11,8235,8235,CGCM3.1 (T47),High (A2),-0.8490033,9.88085938,4.51592804,277.665928,,-0.147807,3.17120183,10.007589,2.2449205,,,
historical,1983,12,8265,8265,CGCM3.1 (T47),High (A2),-6.05899,3.88826752,-1.08536124,272.0646388,,-6.1645423,2.2076214,3.89470413,1.89671624,,,
historical,1984,1,8295,8295,CGCM3.1 (T47),High (A2),-8.9323759,2.01898766,-3.45669412,269.6933059,,-9.2711411,1.74626755,1.39106455,1.63569956,,,
historical,1984,2,8325,8325,CGCM3.1 (T47),High (A2),-8.3218846,3.43161666,-2.44513397,270.704866,,-7.0766575,2.95322597,3.63280536,2.68141458,,,
historical,1984,3,8355,8355,CGCM3.1 (T47),High (A2),1.18355441,12.9698863,7.076720355,280.2267204,,1.03887976,2.57431256,12.2176951,2.52723108,,,
historical,1984,4,8385,8385,CGCM3.1 (T47),High (A2),9.42619801,20.4163818,14.92128991,288.0712899,,7.5937443,1.72911514,19.6935386,2.38994736,,,
historical,1984,5,8415,8415,CGCM3.1 (T47),High (A2),15.5137897,28.6244364,22.06911305,295.2191131,,13.546908,1.54199435,25.9129344,1.5218446,,,
historical,1984,6,8445,8445,CGCM3.1 (T47),High (A2),18.3552952,31.8828506,25.1190729,298.2690729,,19.1993071,0.81842011,30.6458834,1.11276675,,,
historical,1984,7,8475,8475,CGCM3.1 (T47),High (A2),21.982564,32.2421341,27.11234905,300.2623491,,21.6707367,0.68370518,31.8780051,1.25734788,,,
historical,1984,8,8505,8505,CGCM3.1 (T47),High (A2),21.2725573,30.5488071,25.9106822,299.0606822,,21.0200437,0.82841772,30.3169037,1.56452003,,,
historical,1984,9,8535,8535,CGCM3.1 (T47),High (A2),15.3006558,26.4598103,20.88023305,294.0302331,,14.9117296,0.79891337,26.0187922,1.14380613,,,
historical,1984,10,8565,8565,CGCM3.1 (T47),High (A2),8.26674318,19.1710167,13.71887994,286.8688799,,8.07264469,0.91699181,19.6033716,1.14405675,,,
historical,1984,11,8595,8595,CGCM3.1 (T47),High (A2),1.6207751,9.55608988,5.58843249,278.7384325,,-0.3699188,3.15898095,9.77879589,2.22865384,,,
historical,1984,12,8625,8625,CGCM3.1 (T47),High (A2),-3.3029252,7.26009822,1.97858651,275.1285865,,-6.2454204,2.14690276,3.95485248,1.9121058,,,
historical,1985,1,8655,8655,CGCM3.1 (T47),High (A2),-8.0197341,1.80147994,-3.10912708,270.0408729,,-9.0506963,2.02231583,1.57142194,1.79186211,,,
historical,1985,2,8685,8685,CGCM3.1 (T47),High (A2),-4.0093552,6.71634603,1.353495415,274.5034954,,-6.9352778,3.13180562,3.86344963,3.00761631,,,
historical,1985,3,8715,8715,CGCM3.1 (T47),High (A2),2.65405357,14.2876477,8.470850635,281.6208506,,0.57974207,2.7552849,11.9402148,2.57951367,,,
historical,1985,4,8745,8745,CGCM3.1 (T47),High (A2),4.82602262,17.2067175,11.01637006,284.1663701,,7.76998453,1.59013841,19.9994496,2.38947394,,,
historical,1985,5,8775,8775,CGCM3.1 (T47),High (A2),11.285502,23.978344,17.631923,290.781923,,13.4668093,1.50719441,26.0023097,1.56736094,,,
historical,1985,6,8805,8805,CGCM3.1 (T47),High (A2),19.499444,29.6594858,24.5794649,297.7294649,,19.2012474,0.81670824,30.6972812,1.08170841,,,
historical,1985,7,8835,8835,CGCM3.1 (T47),High (A2),21.4249249,31.1468725,26.2858987,299.4358987,,21.7199079,0.63674013,31.594069,1.51228957,,,
historical,1985,8,8865,8865,CGCM3.1 (T47),High (A2),21.7279148,29.3007479,25.51433135,298.6643314,,21.1811071,0.51206714,30.4360866,1.51882127,,,
historical,1985,9,8895,8895,CGCM3.1 (T47),High (A2),14.0385065,24.4743223,19.2564144,292.4064144,,14.9005219,0.80390627,26.0704525,1.11405168,,,
historical,1985,10,8925,8925,CGCM3.1 (T47),High (A2),6.37203503,18.0169239,12.19447947,285.3444795,,8.11960439,0.96484596,19.8853667,1.10029027,,,
historical,1985,11,8955,8955,CGCM3.1 (T47),High (A2),-6.2662838,6.6113286,0.1725224,273.3225224,,-0.4122684,3.10979129,9.88472622,2.36624152,,,
historical,1985,12,8985,8985,CGCM3.1 (T47),High (A2),-8.8880324,2.43459082,-3.22672079,269.9232792,,-6.3646226,2.09429309,3.93342656,1.90306471,,,
historical,1986,1,9015,9015,CGCM3.1 (T47),High (A2),-10.603282,0.27026657,-5.166507715,267.9834923,,-9.4366124,1.65042665,1.25989634,1.54317121,,,
historical,1986,2,9045,9045,CGCM3.1 (T47),High (A2),-7.6112428,2.12690437,-2.742169215,270.4078308,,-7.1585454,3.20760789,3.84891599,3.16989876,,,
historical,1986,3,9075,9075,CGCM3.1 (T47),High (A2),-0.2232864,11.817246,5.7969798,278.9469798,,0.55169151,2.90266921,11.9496784,2.71884485,,,
historical,1986,4,9105,9105,CGCM3.1 (T47),High (A2),7.56211782,18.6455193,13.10381856,286.2538186,,7.600196,1.56752834,19.7800601,2.39910554,,,
historical,1986,5,9135,9135,CGCM3.1 (T47),High (A2),14.7156477,26.9275141,20.8215809,293.9715809,,13.432097,1.58408072,26.1695688,1.54520355,,,
historical,1986,6,9165,9165,CGCM3.1 (T47),High (A2),18.1038914,30.4109125,24.25740195,297.407402,,19.1754791,0.85615958,30.7062673,1.13978792,,,
historical,1986,7,9195,9195,CGCM3.1 (T47),High (A2),22.565156,33.6772709,28.12121345,301.2712135,,21.7834447,0.6333613,31.6954774,1.5541698,,,
historical,1986,8,9225,9225,CGCM3.1 (T47),High (A2),21.09863,29.4831314,25.2908807,298.4408807,,21.1990685,0.53610119,30.4951975,1.58758479,,,
historical,1986,9,9255,9255,CGCM3.1 (T47),High (A2),14.5095263,24.9668388,19.73818255,292.8881826,,14.9870531,0.79155352,26.0514299,1.17242896,,,
historical,1986,10,9285,9285,CGCM3.1 (T47),High (A2),8.14708328,19.2303076,13.68869544,286.8386954,,8.15912051,1.00761046,19.9150181,1.1551659,,,
historical,1986,11,9315,9315,CGCM3.1 (T47),High (A2),1.60616577,10.718071,6.162118385,279.3121184,,-0.4109663,3.27800469,9.74165654,2.44357222,,,
historical,1986,12,9345,9345,CGCM3.1 (T47),High (A2),-4.0648513,5.76865721,0.851902955,274.001903,,-6.2221431,2.15064826,4.01381415,1.9862224,,,
historical,1987,1,9375,9375,CGCM3.1 (T47),High (A2),-11.267123,-0.7940739,-6.03059845,267.1194016,,-9.4184626,1.74948299,1.21344531,1.62934816,,,
historical,1987,2,9405,9405,CGCM3.1 (T47),High (A2),-8.7845931,2.26728284,-3.25865513,269.8913449,,-7.2737039,3.38018496,3.66374552,3.30432282,,,
historical,1987,3,9435,9435,CGCM3.1 (T47),High (A2),-3.0578364,8.43651295,2.689338275,275.8393383,,0.08415254,2.6494352,11.6277747,2.67402029,,,
historical,1987,4,9465,9465,CGCM3.1 (T47),High (A2),7.56593323,17.5025949,12.53426407,285.6842641,,7.58893503,1.6621858,19.4734219,2.3275239,,,
historical,1987,5,9495,9495,CGCM3.1 (T47),High (A2),12.5048923,25.6725798,19.08873605,292.2387361,,13.3617884,1.66353948,26.0844994,1.61390725,,,
historical,1987,6,9525,9525,CGCM3.1 (T47),High (A2),19.444705,30.2352858,24.8399954,297.9899954,,19.2178529,0.89690333,30.5528074,1.09387811,,,
historical,1987,7,9555,9555,CGCM3.1 (T47),High (A2),22.0309772,30.9678469,26.49941205,299.6494121,,21.7531115,0.66403216,31.5497465,1.57431016,,,
historical,1987,8,9585,9585,CGCM3.1 (T47),High (A2),22.0755386,30.0254431,26.05049085,299.2004909,,21.1221993,0.50680889,30.1805846,1.31222686,,,
historical,1987,9,9615,9615,CGCM3.1 (T47),High (A2),15.286387,28.5588732,21.9226301,295.0726301,,15.0486754,0.81373017,25.975501,1.21719134,,,
historical,1987,10,9645,9645,CGCM3.1 (T47),High (A2),8.68997717,20.9490328,14.81950499,287.969505,,8.26413356,1.00902261,19.8217314,1.18461265,,,
historical,1987,11,9675,9675,CGCM3.1 (T47),High (A2),-5.590287,5.58793402,-0.00117649,273.1488235,,-0.4085234,3.47683936,9.84755246,2.56734668,,,
historical,1987,12,9705,9705,CGCM3.1 (T47),High (A2),-9.5106668,0.61028174,-4.45019253,268.6998075,,-5.957153,2.10082766,4.28618635,1.89831896,,,
historical,1988,1,9735,9735,CGCM3.1 (T47),High (A2),-9.1765471,1.26056951,-3.957988795,269.1920112,,-9.4240417,1.87019039,1.0694546,1.67951541,,,
historical,1988,2,9765,9765,CGCM3.1 (T47),High (A2),-4.922987,5.84556222,0.46128761,273.6112876,,-7.2732614,3.61356944,3.60069729,3.52667769,,,
historical,1988,3,9795,9795,CGCM3.1 (T47),High (A2),5.1908772,16.8964748,11.043676,284.193676,,0.30550219,2.74195882,11.8497983,2.76854453,,,
historical,1988,4,9825,9825,CGCM3.1 (T47),High (A2),6.60184193,17.7961416,12.19899177,285.3489918,,7.23890671,1.3774441,18.9217423,1.74951874,,,
historical,1988,5,9855,9855,CGCM3.1 (T47),High (A2),14.7341075,25.8362074,20.28515745,293.4351575,,13.3010126,1.76768463,26.0323757,1.71722191,,,
historical,1988,6,9885,9885,CGCM3.1 (T47),High (A2),19.0262012,29.9158373,24.47101925,297.6210193,,19.0635428,0.82124033,30.3199934,0.89999877,,,
historical,1988,7,9915,9915,CGCM3.1 (T47),High (A2),21.2147026,33.9059868,27.5603447,300.7103447,,21.6517224,0.63102727,31.5101435,1.67820888,,,
