period,yr,month,days,total_days,model,emissions,Tmin,Tmax,Tave,T_K,Prec_mm,Tmin_rollMean,Tmin_rollSD,Tmax_rollMean,Tmax_rollSD,degree_days,DD_rollMean,DD_rollSD
historical,1974,12,5025,5025,CGCM3.1 (T47),High (A2),4.9634099,15.5668907,10.2651503,283.4151503,,2.09000292,2.71940438,13.3698022,2.0521504,,,
historical,1975,1,5055,5055,CGCM3.1 (T47),High (A2),-0.1773806,11.5076962,5.6651578,278.8151578,,0.10442214,1.94672451,11.4839377,1.84749598,,,
historical,1975,2,5085,5085,CGCM3.1 (T47),High (A2),1.46311188,13.1815109,7.32231139,280.4723114,,0.86321504,1.96162354,12.9931497,1.37164465,,,
historical,1975,3,5115,5115,CGCM3.1 (T47),High (A2),7.08859491,19.6103363,13.34946561,286.4994656,,7.00899167,1.86331007,19.896096,1.68462286,,,
historical,1975,4,5145,5145,CGCM3.1 (T47),High (A2),10.5917044,22.5270615,16.55938295,289.709383,,10.4840849,1.08492719,23.5031678,1.13799558,,,
historical,1975,5,5175,5175,CGCM3.1 (T47),High (A2),17.4178734,27.9481182,22.6829958,295.8329958,,15.9300842,1.32626919,28.7194999,2.03306186,,,
historical,1975,6,5205,5205,CGCM3.1 (T47),High (A2),20.9107246,32.2538948,26.5823097,299.7323097,,20.165004,1.18445059,31.8278193,2.24466798,,,
historical,1975,7,5235,5235,CGCM3.1 (T47),High (A2),22.637661,34.3538666,28.4957638,301.6457638,,21.8679704,1.26989723,33.5531436,2.73530933,,,
historical,1975,8,5265,5265,CGCM3.1 (T47),High (A2),22.6031399,34.4150772,28.50910855,301.6591086,,21.206079,1.21428845,33.4909756,1.64248292,,,
historical,1975,9,5295,5295,CGCM3.1 (T47),High (A2),21.2943516,31.9004459,26.59739875,299.7473988,,17.3384664,2.48454944,30.118691,2.296555,,,
historical,1975,10,5325,5325,CGCM3.1 (T47),High (A2),9.68782043,26.0815258,17.88467312,291.0346731,,11.2001794,1.90767485,25.7199176,2.61962809,,,
historical,1975,11,5355,5355,CGCM3.1 (T47),High (A2),7.03168535,17.988863,12.51027418,285.6602742,,5.51427774,1.89029674,18.2308461,2.10904651,,,
historical,1975,12,5385,5385,CGCM3.1 (T47),High (A2),2.8861835,13.60361,8.24489675,281.3948968,,2.75051796,1.6410081,13.8962385,1.55958178,,,
historical,1976,1,5415,5415,CGCM3.1 (T47),High (A2),-1.3285266,8.6928091,3.68214125,276.8321413,,0.0896044,1.93718234,11.3748934,1.74236725,,,
historical,1976,2,5445,5445,CGCM3.1 (T47),High (A2),0.27065367,12.0308943,6.150773985,279.300774,,0.91319498,2.08342845,13.185565,1.85291708,,,
historical,1976,3,5475,5475,CGCM3.1 (T47),High (A2),6.97945786,20.4087696,13.69411373,286.8441137,,6.84839548,1.7168174,19.8774286,1.66587216,,,
historical,1976,4,5505,5505,CGCM3.1 (T47),High (A2),11.1772671,22.4822712,16.82976915,289.9797692,,10.8457848,1.23233998,23.7169807,1.11370189,,,
historical,1976,5,5535,5535,CGCM3.1 (T47),High (A2),15.9916058,27.1094913,21.55054855,294.7005486,,16.2538562,1.19028419,28.7772014,2.00266718,,,
historical,1976,6,5565,5565,CGCM3.1 (T47),High (A2),19.006094,29.2749634,24.1405287,297.2905287,,20.1022287,1.21080547,31.7227943,2.35056029,,,
historical,1976,7,5595,5595,CGCM3.1 (T47),High (A2),21.1164246,31.9865322,26.5514784,299.7014784,,21.9071374,1.19751421,33.7142357,2.39685234,,,
historical,1976,8,5625,5625,CGCM3.1 (T47),High (A2),20.9242802,33.0132065,26.96874335,300.1187434,,21.4070953,1.11434085,33.7842978,1.14570148,,,
historical,1976,9,5655,5655,CGCM3.1 (T47),High (A2),16.9379845,30.2389297,23.5884571,296.7384571,,17.3634768,2.46510996,30.2283256,2.20061759,,,
historical,1976,10,5685,5685,CGCM3.1 (T47),High (A2),9.89505386,27.7190552,18.80705453,291.9570545,,10.9712219,1.76561961,25.7806676,2.65748555,,,
historical,1976,11,5715,5715,CGCM3.1 (T47),High (A2),5.60178566,20.27561,12.93869783,286.0886978,,5.32427582,1.85189317,18.4850868,2.18787103,,,
historical,1976,12,5745,5745,CGCM3.1 (T47),High (A2),2.63575196,13.0702648,7.85300838,281.0030084,,2.8979965,1.70632775,14.1621694,1.59518178,,,
historical,1977,1,5775,5775,CGCM3.1 (T47),High (A2),-0.1329194,11.9681816,5.9176311,279.0676311,,0.08331641,1.93774994,11.5334284,1.70625646,,,
historical,1977,2,5805,5805,CGCM3.1 (T47),High (A2),-1.8153692,11.1836443,4.68413755,277.8341376,,1.37679356,2.13607693,13.48117,1.87981372,,,
historical,1977,3,5835,5835,CGCM3.1 (T47),High (A2),6.62578821,19.670042,13.14791511,286.2979151,,7.00263175,1.40282889,20.0113903,1.33254114,,,
historical,1977,4,5865,5865,CGCM3.1 (T47),High (A2),11.3475742,23.9818611,17.66471765,290.8147177,,10.8483526,1.23035949,23.6081104,1.01922607,,,
historical,1977,5,5895,5895,CGCM3.1 (T47),High (A2),14.4360428,25.9182701,20.17715645,293.3271565,,16.1535205,1.23863268,28.3924907,1.93296365,,,
historical,1977,6,5925,5925,CGCM3.1 (T47),High (A2),20.9801941,31.0966415,26.0384178,299.1884178,,20.0945828,1.21149713,31.7671514,2.34767182,,,
historical,1977,7,5955,5955,CGCM3.1 (T47),High (A2),21.6945324,33.9415474,27.8180399,300.9680399,,21.9238788,1.22479062,33.6295847,2.2631123,,,
historical,1977,8,5985,5985,CGCM3.1 (T47),High (A2),19.1722546,33.5825844,26.3774195,299.5274195,,21.2782135,1.14882634,33.5407467,1.36179239,,,
historical,1977,9,6015,6015,CGCM3.1 (T47),High (A2),15.4529324,29.0979481,22.27544025,295.4254403,,17.7373617,2.2561719,30.9839082,1.92106136,,,
historical,1977,10,6045,6045,CGCM3.1 (T47),High (A2),9.6452837,27.8685017,18.7568927,291.9068927,,11.1410807,1.82758829,26.155233,2.30911977,,,
historical,1977,11,6075,6075,CGCM3.1 (T47),High (A2),3.99107909,16.7662392,10.37865915,283.5286591,,5.15700941,2.09955321,18.5324241,2.10824893,,,
historical,1977,12,6105,6105,CGCM3.1 (T47),High (A2),0.67886233,12.2645311,6.471696715,279.6216967,,2.37644882,1.41107576,13.9457425,1.28223586,,,
historical,1978,1,6135,6135,CGCM3.1 (T47),High (A2),-2.8519135,9.328722,3.23840425,276.3884043,,-0.0899463,1.91838471,11.2681863,1.65362115,,,
historical,1978,2,6165,6165,CGCM3.1 (T47),High (A2),0.36037552,12.4870024,6.42368896,279.573689,,1.36195061,2.13885537,13.6315463,1.83089365,,,
historical,1978,3,6195,6195,CGCM3.1 (T47),High (A2),7.69739819,19.3864155,13.54190685,286.6919068,,6.84627568,1.58276539,19.8335356,1.42841116,,,
historical,1978,4,6225,6225,CGCM3.1 (T47),High (A2),9.0008564,23.059515,16.0301857,289.1801857,,10.9447065,1.16514723,23.7664857,1.21861142,,,
historical,1978,5,6255,6255,CGCM3.1 (T47),High (A2),15.739234,30.43997,23.089602,296.239602,,16.5425558,1.52884159,28.8594499,1.93669971,,,
historical,1978,6,6285,6285,CGCM3.1 (T47),High (A2),21.4477806,36.0508881,28.74933435,301.8993344,,20.0989805,1.21203615,31.8314263,2.36553486,,,
historical,1978,7,6315,6315,CGCM3.1 (T47),High (A2),22.8893986,36.3379745,29.61368655,302.7636866,,21.8721492,1.19327632,33.5200558,2.22035102,,,
historical,1978,8,6345,6345,CGCM3.1 (T47),High (A2),22.4390602,36.2088203,29.32394025,302.4739403,,21.1879668,1.15732225,33.3985036,1.47474163,,,
historical,1978,9,6375,6375,CGCM3.1 (T47),High (A2),20.7038193,33.6070557,27.1554375,300.3054375,,17.8205347,2.19476605,30.687754,2.23812296,,,
historical,1978,10,6405,6405,CGCM3.1 (T47),High (A2),8.36668682,23.462534,15.91461041,289.0646104,,10.7217982,2.01512487,25.7751663,2.73667684,,,
historical,1978,11,6435,6435,CGCM3.1 (T47),High (A2),6.48571444,18.7306709,12.60819267,285.7581927,,5.56055167,2.23160593,18.6162586,2.1405844,,,
historical,1978,12,6465,6465,CGCM3.1 (T47),High (A2),0.96291208,12.5822163,6.77256419,279.9225642,,2.42148642,1.42530512,13.963852,1.29818707,,,
historical,1979,1,6495,6495,CGCM3.1 (T47),High (A2),2.88297248,13.6652327,8.27410259,281.4241026,,0.13064633,2.05850545,11.6079293,1.91489618,,,
historical,1979,2,6525,6525,CGCM3.1 (T47),High (A2),-0.2718162,12.7774429,6.25281335,279.4028134,,1.80647169,2.93250142,14.0199197,2.50840038,,,
historical,1979,3,6555,6555,CGCM3.1 (T47),High (A2),8.26807404,20.2692413,14.26865767,287.4186577,,6.72569344,1.35472733,19.752878,1.27731175,,,
historical,1979,4,6585,6585,CGCM3.1 (T47),High (A2),10.2199192,21.8317719,16.02584555,289.1758456,,11.2039566,1.31216332,23.9002819,1.30057742,,,
historical,1979,5,6615,6615,CGCM3.1 (T47),High (A2),15.1015873,28.4987907,21.800189,294.950189,,16.4903806,1.57053015,28.7930518,1.93291531,,,
historical,1979,6,6645,6645,CGCM3.1 (T47),High (A2),17.2966022,28.598032,22.9473171,296.0973171,,19.9881994,1.13993236,31.5426084,2.14636031,,,
historical,1979,7,6675,6675,CGCM3.1 (T47),High (A2),21.810585,33.4533958,27.6319904,300.7819904,,21.9617143,1.29259716,33.7365405,2.43012093,,,
historical,1979,8,6705,6705,CGCM3.1 (T47),High (A2),21.5294037,33.3544312,27.44191745,300.5919175,,21.3121477,1.1788601,33.2690789,1.42549351,,,
historical,1979,9,6735,6735,CGCM3.1 (T47),High (A2),20.5761929,32.6767807,26.6264868,299.7764868,,17.7627957,2.25847968,30.2613248,2.4742973,,,
historical,1979,10,6765,6765,CGCM3.1 (T47),High (A2),14.2931376,29.0057335,21.64943555,294.7994356,,10.5197268,1.99850484,25.3780363,2.66553383,,,
historical,1979,11,6795,6795,CGCM3.1 (T47),High (A2),5.99604225,19.7800179,12.88803008,286.0380301,,5.38118828,2.03828954,18.4983342,2.03768423,,,
historical,1979,12,6825,6825,CGCM3.1 (T47),High (A2),2.26216745,13.6263027,7.944235075,281.0942351,,2.27982917,1.59396885,13.9594583,1.30418855,,,
historical,1980,1,6855,6855,CGCM3.1 (T47),High (A2),3.0735693,13.5865479,8.3300586,281.4800586,,0.50706299,1.85894686,11.8889697,1.8432174,,,
historical,1980,2,6885,6885,CGCM3.1 (T47),High (A2),-0.1078874,13.6287823,6.76044745,279.9104475,,2.1492388,3.0895456,14.4351095,2.65372264,,,
historical,1980,3,6915,6915,CGCM3.1 (T47),High (A2),6.47898293,20.4580822,13.46853257,286.6185326,,6.66188921,1.44341415,19.5829879,1.49924268,,,
historical,1980,4,6945,6945,CGCM3.1 (T47),High (A2),12.6073122,25.2241707,18.91574145,292.0657415,,10.949628,1.52631417,23.7411066,1.37699114,,,
historical,1980,5,6975,6975,CGCM3.1 (T47),High (A2),17.7784863,32.0688095,24.9236479,298.0736479,,16.2852574,1.51625226,28.5497783,1.92339526,,,
historical,1980,6,7005,7005,CGCM3.1 (T47),High (A2),20.0242157,30.9791012,25.50165845,298.6516585,,19.8204738,1.1869315,31.2391501,2.09748861,,,
historical,1980,7,7035,7035,CGCM3.1 (T47),High (A2),19.8536415,30.0200329,24.9368372,298.0868372,,22.0216682,1.2995794,33.6629689,2.42686714,,,
historical,1980,8,7065,7065,CGCM3.1 (T47),High (A2),19.9985733,31.7360287,25.867301,299.017301,,21.0927528,1.10312354,33.0094552,1.44948097,,,
historical,1980,9,7095,7095,CGCM3.1 (T47),High (A2),18.4294147,29.7107105,24.0700626,297.2200626,,18.2578738,2.39383154,30.764778,2.62976887,,,
historical,1980,10,7125,7125,CGCM3.1 (T47),High (A2),13.0577221,25.228632,19.14317705,292.2931771,,10.2716135,2.24802222,25.5909181,2.37214537,,,
historical,1980,11,7155,7155,CGCM3.1 (T47),High (A2),6.6618886,20.161129,13.4115088,286.5615088,,5.56143275,1.80806205,18.7830307,1.61047505,,,
historical,1980,12,7185,7185,CGCM3.1 (T47),High (A2),2.8171525,14.9923401,8.9047463,282.0547463,,2.02932064,1.32365583,13.6818938,1.25172069,,,
historical,1981,1,7215,7215,CGCM3.1 (T47),High (A2),1.1523875,12.4028339,6.7776107,279.9276107,,0.63553945,1.85574645,11.8923524,1.84248171,,,
historical,1981,2,7245,7245,CGCM3.1 (T47),High (A2),5.64404821,17.8136997,11.72887396,284.878874,,2.1365912,3.09291818,14.6001457,2.62425116,,,
historical,1981,3,7275,7275,CGCM3.1 (T47),High (A2),7.52983332,21.3138409,14.42183711,287.5718371,,6.76252278,1.5130475,19.8117296,1.68435204,,,
historical,1981,4,7305,7305,CGCM3.1 (T47),High (A2),13.0835638,24.669754,18.8766589,292.0266589,,11.0851312,1.55721155,23.9163345,1.32884972,,,
historical,1981,5,7335,7335,CGCM3.1 (T47),High (A2),17.3922806,28.0994129,22.74584675,295.8958468,,16.2902453,1.52043519,28.5237569,1.93425462,,,
historical,1981,6,7365,7365,CGCM3.1 (T47),High (A2),19.3312626,29.0916805,24.21147155,297.3614716,,19.6107502,1.17881178,31.0841356,2.07791306,,,
historical,1981,7,7395,7395,CGCM3.1 (T47),High (A2),20.0302811,29.6184444,24.82436275,297.9743628,,22.0259706,1.30189895,33.6842806,2.43455815,,,
historical,1981,8,7425,7425,CGCM3.1 (T47),High (A2),21.8858948,33.1044655,27.49518015,300.6451802,,20.6796741,1.31196654,32.5107288,1.81514674,,,
historical,1981,9,7455,7455,CGCM3.1 (T47),High (A2),15.7398272,28.9877167,22.36377195,295.513772,,17.9847442,2.17404065,30.4275681,2.70628734,,,
historical,1981,10,7485,7485,CGCM3.1 (T47),High (A2),10.8623762,27.5792046,19.2207904,292.3707904,,10.5931008,2.40366346,25.3160671,2.48221488,,,
historical,1981,11,7515,7515,CGCM3.1 (T47),High (A2),4.7180748,20.3618412,12.539958,285.689958,,5.29083434,1.78865348,18.5118175,1.96891027,,,
historical,1981,12,7545,7545,CGCM3.1 (T47),High (A2),4.30928326,15.6837902,9.99653673,283.1465367,,2.48491924,2.21228021,14.0929358,1.83153609,,,
historical,1982,1,7575,7575,CGCM3.1 (T47),High (A2),-0.1071137,11.9690485,5.9309674,279.0809674,,0.8544744,1.7392661,12.223923,1.50669993,,,
historical,1982,2,7605,7605,CGCM3.1 (T47),High (A2),3.91259885,15.113575,9.513086925,282.6630869,,2.91705997,3.61423799,15.3709952,3.0109598,,,
historical,1982,3,7635,7635,CGCM3.1 (T47),High (A2),4.88705826,17.2899189,11.08848858,284.2384886,,6.55475642,1.63247977,19.6524662,1.70495291,,,
historical,1982,4,7665,7665,CGCM3.1 (T47),High (A2),9.99781799,23.9050865,16.95145225,290.1014522,,11.0877781,1.55740855,24.1706723,1.29421258,,,
historical,1982,5,7695,7695,CGCM3.1 (T47),High (A2),15.1198349,26.7930622,20.95644855,294.1064486,,16.2466641,1.53663556,28.6818248,1.87733082,,,
historical,1982,6,7725,7725,CGCM3.1 (T47),High (A2),19.9567509,31.8498726,25.90331175,299.0533118,,19.9902444,1.57128992,31.7349167,2.52708806,,,
historical,1982,7,7755,7755,CGCM3.1 (T47),High (A2),23.8015079,36.5528221,30.177165,303.327165,,22.1963361,1.29356391,34.0334382,2.44212514,,,
historical,1982,8,7785,7785,CGCM3.1 (T47),High (A2),20.3585472,31.3117294,25.8351383,298.9851383,,20.7468435,1.34425862,32.6052581,1.87017343,,,
historical,1982,9,7815,7815,CGCM3.1 (T47),High (A2),18.4075165,34.0686531,26.2380848,299.3880848,,18.3134919,2.27117027,30.6183862,2.7650186,,,
historical,1982,10,7845,7845,CGCM3.1 (T47),High (A2),12.5862341,25.928421,19.25732755,292.4073276,,10.6430586,2.39339324,25.0714314,2.35083366,,,
historical,1982,11,7875,7875,CGCM3.1 (T47),High (A2),1.66129613,15.484498,8.572897065,281.7228971,,5.64918327,2.20385543,18.5896961,2.06046578,,,
historical,1982,12,7905,7905,CGCM3.1 (T47),High (A2),0.57088548,14.7548122,7.66284884,280.8128488,,2.64519272,2.28690426,14.3121925,1.84120407,,,
historical,1983,1,7935,7935,CGCM3.1 (T47),High (A2),-0.7603543,10.2450409,4.7423433,277.8923433,,1.39831174,2.25766175,12.6716041,2.05496162,,,
historical,1983,2,7965,7965,CGCM3.1 (T47),High (A2),0.92399865,13.8347187,7.379358675,280.5293587,,3.13080802,3.36747417,15.5938836,2.74937523,,,
historical,1983,3,7995,7995,CGCM3.1 (T47),High (A2),4.50274134,18.2677841,11.38526272,284.5352627,,5.99278961,2.45988728,18.9766021,2.81166235,,,
historical,1983,4,8025,8025,CGCM3.1 (T47),High (A2),10.6895313,25.8389568,18.26424405,291.4142441,,11.1603077,1.58897508,24.1495356,1.29949238,,,
historical,1983,5,8055,8055,CGCM3.1 (T47),High (A2),19.4261208,31.2083187,25.31721975,298.4672198,,16.4154128,1.41502587,28.7762829,1.74591759,,,
historical,1983,6,8085,8085,CGCM3.1 (T47),High (A2),20.2559929,32.7481995,26.5020962,299.6520962,,19.9931134,1.57330573,31.5137626,2.68974358,,,
historical,1983,7,8115,8115,CGCM3.1 (T47),High (A2),22.2831001,33.7680435,28.0255718,301.1755718,,21.9781416,1.56137255,33.5966894,2.85491041,,,
historical,1983,8,8145,8145,CGCM3.1 (T47),High (A2),20.6380501,31.6634827,26.1507664,299.3007664,,20.7349505,1.36006825,32.2694021,2.00404852,,,
historical,1983,9,8175,8175,CGCM3.1 (T47),High (A2),16.7427235,27.1829796,21.96285155,295.1128516,,18.845057,2.2183616,31.0002955,2.82351852,,,
historical,1983,10,8205,8205,CGCM3.1 (T47),High (A2),7.84412766,21.2947044,14.56941603,287.719416,,10.4847657,2.52020313,24.3438325,2.62154553,,,
historical,1983,11,8235,8235,CGCM3.1 (T47),High (A2),8.22249126,19.7803402,14.00141573,287.1514157,,6.02128785,2.24113471,18.9712581,2.07757747,,,
historical,1983,12,8265,8265,CGCM3.1 (T47),High (A2),3.05400968,15.0875301,9.07076989,282.2207699,,2.98752216,2.24457633,14.5582442,1.71684624,,,
historical,1984,1,8295,8295,CGCM3.1 (T47),High (A2),2.38184857,14.5540638,8.467956185,281.6179562,,1.27269736,2.53873236,12.3714741,2.72414819,,,
historical,1984,2,8325,8325,CGCM3.1 (T47),High (A2),8.14470387,19.4025955,13.77364969,286.9236497,,3.17410996,3.33115366,15.6223995,2.71534505,,,
historical,1984,3,8355,8355,CGCM3.1 (T47),High (A2),8.6478796,21.6535664,15.150723,288.300723,,5.54807224,2.5610159,18.7324648,2.88807322,,,
historical,1984,4,8385,8385,CGCM3.1 (T47),High (A2),13.1387701,25.2707634,19.20476675,292.3547668,,11.3853071,1.41872769,24.2106713,1.25824781,,,
historical,1984,5,8415,8415,CGCM3.1 (T47),High (A2),15.1038532,28.5613117,21.83258245,294.9825825,,16.2993003,1.52424728,28.5279548,1.6785872,,,
historical,1984,6,8445,8445,CGCM3.1 (T47),High (A2),20.1301212,31.6548519,25.89248655,299.0424866,,19.7171258,1.55881926,31.1937271,2.27307721,,,
historical,1984,7,8475,8475,CGCM3.1 (T47),High (A2),23.6625595,36.8672485,30.264904,303.414904,,21.9771559,1.560743,33.372912,2.71141847,,,
historical,1984,8,8505,8505,CGCM3.1 (T47),High (A2),22.1172276,33.1235847,27.62040615,300.7704062,,20.7006862,1.31690616,32.0462451,1.62171534,,,
historical,1984,9,8535,8535,CGCM3.1 (T47),High (A2),15.2404404,26.9428444,21.0916424,294.2416424,,18.311865,2.42239318,30.6667207,2.69874814,,,
historical,1984,10,8565,8565,CGCM3.1 (T47),High (A2),9.65942192,23.8322811,16.74585151,289.8958515,,10.8757765,2.49222502,24.8248012,2.91283553,,,
historical,1984,11,8595,8595,CGCM3.1 (T47),High (A2),6.57621622,19.5659542,13.07108521,286.2210852,,5.78232574,2.32522253,19.0278559,2.07884771,,,
historical,1984,12,8625,8625,CGCM3.1 (T47),High (A2),-0.0624973,12.3217525,6.1296276,279.2796276,,2.69192842,2.70478681,14.2572302,2.29190984,,,
historical,1985,1,8655,8655,CGCM3.1 (T47),High (A2),1.4451232,12.85849,7.1518066,280.3018066,,1.01997364,2.50048468,12.327994,2.70518447,,,
historical,1985,2,8685,8685,CGCM3.1 (T47),High (A2),5.11720896,17.3323383,11.22477363,284.3747736,,3.31585038,3.20047482,15.8109826,2.56592567,,,
historical,1985,3,8715,8715,CGCM3.1 (T47),High (A2),4.57497263,17.0848694,10.82992102,283.979921,,5.60698834,2.63619778,18.7645821,2.90876252,,,
historical,1985,4,8745,8745,CGCM3.1 (T47),High (A2),8.59159088,22.36096,15.47627544,288.6262754,,11.5686867,1.38294568,24.5045979,0.99760754,,,
historical,1985,5,8775,8775,CGCM3.1 (T47),High (A2),15.6309128,27.4020061,21.51645945,294.6664595,,16.3886949,1.4750197,28.4981521,1.68206342,,,
historical,1985,6,8805,8805,CGCM3.1 (T47),High (A2),18.6854725,30.032526,24.35899925,297.5089993,,20.0902011,1.40508785,31.5153698,2.11379377,,,
historical,1985,7,8835,8835,CGCM3.1 (T47),High (A2),22.4586582,33.3927498,27.925704,301.075704,,22.1544836,1.64828165,33.6422456,2.86311472,,,
historical,1985,8,8865,8865,CGCM3.1 (T47),High (A2),20.3538494,31.5905972,25.9722233,299.1222233,,20.7718315,1.38550736,32.0985047,1.67642658,,,
historical,1985,9,8895,8895,CGCM3.1 (T47),High (A2),21.311409,33.9984932,27.6549511,300.8049511,,18.03308,2.30957727,30.4304969,2.61771793,,,
historical,1985,10,8925,8925,CGCM3.1 (T47),High (A2),7.08988428,23.499506,15.29469514,288.4446951,,10.1996638,2.4812196,24.4825677,2.57392524,,,
historical,1985,11,8955,8955,CGCM3.1 (T47),High (A2),4.22948647,17.718174,10.97383024,284.1238302,,6.16282619,2.67920671,19.3128722,2.38470495,,,
historical,1985,12,8985,8985,CGCM3.1 (T47),High (A2),2.20781612,12.5136814,7.36074876,280.5107488,,2.88649064,2.74742009,14.452325,2.32394772,,,
historical,1986,1,9015,9015,CGCM3.1 (T47),High (A2),1.23586047,11.5449057,6.390383085,279.5403831,,0.81461408,2.53607869,12.2021386,2.81736434,,,
historical,1986,2,9045,9045,CGCM3.1 (T47),High (A2),1.32398832,14.9969091,8.16044871,281.3104487,,3.65822416,3.15411921,16.0292027,2.59489985,,,
historical,1986,3,9075,9075,CGCM3.1 (T47),High (A2),8.19556427,22.1264954,15.16102984,288.3110298,,5.51978888,2.76202372,18.5952321,3.00840041,,,
historical,1986,4,9105,9105,CGCM3.1 (T47),High (A2),12.0822401,24.4545689,18.2684045,291.4184045,,11.4648241,1.41180618,24.4326406,1.02103676,,,
historical,1986,5,9135,9135,CGCM3.1 (T47),High (A2),17.4727402,27.6618824,22.5673113,295.7173113,,16.2497158,1.47693976,28.1410864,1.25913639,,,
historical,1986,6,9165,9165,CGCM3.1 (T47),High (A2),18.6037655,30.5487347,24.5762501,297.7262501,,20.0967997,1.48091298,31.5689966,2.22023268,,,
historical,1986,7,9195,9195,CGCM3.1 (T47),High (A2),22.684988,34.588295,28.6366415,301.7866415,,22.3845678,1.54002389,34.0044668,2.73946045,,,
historical,1986,8,9225,9225,CGCM3.1 (T47),High (A2),18.0592747,28.9290867,23.4941807,296.6441807,,20.8491573,1.43521525,32.1347523,1.76255915,,,
historical,1986,9,9255,9255,CGCM3.1 (T47),High (A2),18.2899265,28.1911373,23.2405319,296.3905319,,17.9934465,2.43056195,30.5024755,2.74781873,,,
historical,1986,10,9285,9285,CGCM3.1 (T47),High (A2),13.2241802,23.0581646,18.1411724,291.2911724,,9.91385798,2.41704963,24.4079613,2.7005892,,,
historical,1986,11,9315,9315,CGCM3.1 (T47),High (A2),4.05510283,15.005518,9.530310415,282.6803104,,6.11291995,2.81873723,19.2280465,2.49614555,,,
historical,1986,12,9345,9345,CGCM3.1 (T47),High (A2),7.89776802,18.1250725,13.01142026,286.1614203,,2.89342445,2.8959336,14.3983235,2.44237025,,,
historical,1987,1,9375,9375,CGCM3.1 (T47),High (A2),1.07975781,12.340086,6.709921905,279.8599219,,0.7770837,2.68697061,12.1798391,2.98732997,,,
historical,1987,2,9405,9405,CGCM3.1 (T47),High (A2),8.85581017,20.5102386,14.68302439,287.8330244,,3.43757704,3.26256319,15.8309252,2.67075111,,,
historical,1987,3,9435,9435,CGCM3.1 (T47),High (A2),4.6940279,18.6568718,11.67544985,284.8254499,,5.2964506,2.83217621,18.2931645,3.02576891,,,
historical,1987,4,9465,9465,CGCM3.1 (T47),High (A2),11.2063828,25.2799873,18.24318505,291.3931851,,11.2849641,1.37055215,24.4062947,1.07936178,,,
historical,1987,5,9495,9495,CGCM3.1 (T47),High (A2),15.5122128,28.848238,22.1802254,295.3302254,,16.1227642,1.50754994,28.1457168,1.33542551,,,
historical,1987,6,9525,9525,CGCM3.1 (T47),High (A2),23.1805305,36.4335556,29.80704305,302.9570431,,20.1818593,1.54461831,31.844254,2.16638824,,,
historical,1987,7,9555,9555,CGCM3.1 (T47),High (A2),22.9904442,35.8272667,29.40885545,302.5588555,,22.6461553,1.37779463,34.4918026,2.40226804,,,
historical,1987,8,9585,9585,CGCM3.1 (T47),High (A2),21.6631432,34.0530281,27.85808565,301.0080857,,20.7339643,1.47242725,32.0270064,1.83421327,,,
historical,1987,9,9615,9615,CGCM3.1 (T47),High (A2),20.5542088,32.3379288,26.4460688,299.5960688,,18.2438487,2.43735438,30.6707821,2.85930786,,,
historical,1987,10,9645,9645,CGCM3.1 (T47),High (A2),10.4445906,25.0280628,17.7363267,290.8863267,,9.80846707,2.53918068,24.0556009,2.60922483,,,
historical,1987,11,9675,9675,CGCM3.1 (T47),High (A2),9.54362392,21.1322746,15.33794926,288.4879493,,6.26790275,2.94418381,19.1020693,2.61362681,,,
historical,1987,12,9705,9705,CGCM3.1 (T47),High (A2),4.39876032,15.4820881,9.94042421,283.0904242,,2.73610681,3.02593967,14.2554939,2.54584281,,,
historical,1988,1,9735,9735,CGCM3.1 (T47),High (A2),5.84929132,16.8926735,11.37098241,284.5209824,,0.88760837,2.85053773,12.206188,3.19247186,,,
historical,1988,2,9765,9765,CGCM3.1 (T47),High (A2),0.53585923,13.635417,7.085638115,280.2356381,,3.37819932,3.48262416,15.920594,2.84063315,,,
historical,1988,3,9795,9795,CGCM3.1 (T47),High (A2),0.44415322,12.2355375,6.33984536,279.4898454,,5.34762465,3.02327222,18.4185702,3.20958176,,,
historical,1988,4,9825,9825,CGCM3.1 (T47),High (A2),12.1454,23.7493572,17.9473786,291.0973786,,11.4458574,1.37131153,24.4689457,1.13625726,,,
historical,1988,5,9855,9855,CGCM3.1 (T47),High (A2),16.2922783,26.9573097,21.624794,294.774794,,16.2481303,1.56067999,28.3147986,1.32063333,,,
historical,1988,6,9885,9885,CGCM3.1 (T47),High (A2),21.0117531,28.6639462,24.83784965,297.9878497,,20.2099979,1.6487986,31.8435516,2.31596535,,,
historical,1988,7,9915,9915,CGCM3.1 (T47),High (A2),19.2943935,29.13731,24.21585175,297.3658518,,22.5017362,1.39820545,34.2341752,2.43158847,,,
historical,1988,8,9945,9945,CGCM3.1 (T47),High (A2),19.0414314,29.8881683,24.46479985,297.6147999,,20.7808914,1.56687955,32.116416,1.9397766,,,
historical,1988,9,9975,9975,CGCM3.1 (T47),High (A2),21.300148,33.2989502,27.2995491,300.4495491,,18.2233902,2.6048152,30.2460482,2.73643181,,,
historical,1988,10,10005,10005,CGCM3.1 (T47),High (A2),7.90406179,19.8649139,13.88448785,287.0344878,,9.46124619,2.47556689,23.8214984,2.68643541,,,
historical,1988,11,10035,10035,CGCM3.1 (T47),High (A2),8.08422947,20.9634209,14.52382519,287.6738252,,6.84372857,2.5487341,19.5542657,2.38823563,,,
